timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,enemy_accel_x,enemy_accel_z,enemy_accel,intercept_solver,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,target_angle_rate_deg_s,yaw_closing_rate_deg_s,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,predicted_turret_yaw_rate,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,pitch_signed_effort,predicted_pitch_rate,move_ad_command,move_ad_weight,aim_aligned,predictive_aim_aligned,fire_alignment_ready,predictive_fire_lookahead_seconds,predicted_turret_error_at_fire,predicted_pitch_error_at_fire,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T16:10:55.456,moving_enemy,EnemyTank,0,120.26747101710734,,121.05,True,51,0.0,1.6622,0.003,1.6622,-0.0033,0.0,0.0033,iterative_p_vt_half_at2,0.1621,0.1351,0.0,0.7699,23.366,2.113,1.06,2.4952,4.1374,9.36,9.43,0.07,0.2351,STOP,0.0,3.16,0.016,0.0168,-0.0101,0.729,0.0269,Q,0.01,8.05,0.0314,1.169,True,0.0,0.0,D,0.031,False,False,False,0.18,3.026,0.069,True,False,False
2026-06-24T16:10:56.013,moving_enemy,EnemyTank,0,120.34266376870055,,120.73,True,52,0.0,1.2761,0.0179,1.2763,-0.521,0.02,0.5214,iterative_p_vt_half_at2,0.1156,0.0963,0.0,0.5935,17.8158,2.1071,1.06,2.4427,1.5663,9.36,9.4,0.04,0.235,STOP,0.0,1.72,-2.59,0.0039,0.0039,0.17,0.0,E,0.004,6.52,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,1.685,0.039,True,False,False
2026-06-24T16:10:56.574,moving_enemy,EnemyTank,0,120.35091554846785,,120.29,True,53,0.0,0.8347,0.0163,0.8349,-0.9869,0.0128,0.987,iterative_p_vt_half_at2,0.029,0.0242,0.0,0.3907,16.0118,2.0994,1.06,2.3485,0.7648,9.36,9.38,0.01,0.235,STOP,0.0,0.39,-2.372,-0.0027,-0.0027,-0.117,0.0,STOP,0.0,5.18,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.408,0.013,True,True,True
2026-06-24T16:10:57.120,moving_enemy,EnemyTank,0,120.36268906652326,,120.14,True,54,0.0,0.5419,0.0185,0.5422,-1.1294,0.0125,1.1295,iterative_p_vt_half_at2,0.0084,0.007,0.0,0.2537,18.9147,2.0967,1.06,2.3251,1.7946,9.36,9.36,-0.0,0.2349,STOP,0.0,-0.13,-0.95,-0.0026,-0.0026,-0.113,0.0,STOP,0.0,4.7,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.112,-0.004,True,True,False
2026-06-24T16:10:57.685,moving_enemy,EnemyTank,0,120.3386893129652,,120.34,False,1,0.2875,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0534,0.0445,0.0,0.0,14.7161,2.1002,1.06,2.3736,0.0,9.36,9.37,0.01,0.235,STOP,0.0,0.65,1.392,0.0063,0.0063,0.272,0.0,E,0.006,5.48,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.605,0.011,True,True,False
2026-06-24T16:10:58.245,moving_enemy,EnemyTank,0,120.29316577105934,,120.29,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0407,0.0339,0.0,0.0,14.7026,2.0994,1.06,2.3601,0.0,9.36,9.37,0.01,0.2349,STOP,0.0,0.5,-0.278,0.0021,0.0021,0.091,0.0,STOP,0.0,5.39,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.483,0.006,True,True,False
2026-06-24T16:10:58.826,moving_enemy,EnemyTank,0,120.22228864588271,,119.76,True,3,0.0,-0.341,-0.0168,0.3414,-0.523,-0.0251,0.5236,iterative_p_vt_half_at2,0.0479,0.0399,0.0,-0.1601,19.4767,2.089,1.06,2.3569,2.2588,9.36,9.32,-0.04,0.2346,STOP,0.0,-0.78,-2.199,-0.0085,-0.0085,-0.37,0.0,Q,0.009,4.19,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.711,-0.045,True,True,True
2026-06-24T16:10:59.361,moving_enemy,EnemyTank,0,120.12955340563903,,119.53,True,4,0.0,-0.5233,-0.0232,0.5238,-0.6425,-0.0276,0.6431,iterative_p_vt_half_at2,0.0742,0.0618,0.0,-0.2468,21.1274,2.0843,1.06,2.3785,3.0649,9.36,9.3,-0.07,0.2344,STOP,0.0,-1.31,-0.989,-0.0089,-0.0089,-0.387,0.0,Q,0.009,3.6,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.237,-0.066,True,True,False
2026-06-24T16:10:59.944,moving_enemy,EnemyTank,0,120.02246089397269,,119.31,True,5,0.0,-0.7407,-0.026,0.7412,-0.7961,-0.0248,0.7965,iterative_p_vt_half_at2,0.0974,0.0811,0.0,-0.3512,23.03,2.0796,1.06,2.397,4.0646,9.36,9.28,-0.09,0.2342,STOP,0.0,-1.87,-0.964,-0.0118,-0.0118,-0.515,0.0,Q,0.012,2.85,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.776,-0.085,True,True,False
2026-06-24T16:11:00.513,moving_enemy,EnemyTank,0,119.89708765596028,,119.15,True,6,0.0,-0.9401,-0.024,0.9404,-0.8536,-0.016,0.8538,iterative_p_vt_half_at2,0.1237,0.1031,0.0,-0.4477,22.8336,2.0763,1.06,2.42,4.7759,9.36,9.26,-0.11,0.2341,STOP,0.0,-2.35,-0.854,-0.0142,-0.0142,-0.617,0.0,Q,0.014,2.16,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-2.243,-0.106,True,True,False
