timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,enemy_velocity_x,enemy_velocity_z,enemy_speed,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,move_ad_command,move_ad_weight,aim_aligned,spawn_arm_ready,aim_stable_ready,fire
2026-06-23T17:48:04.002,moving_enemy,EnemyTank,0,118.15850805302019,,106.56,True,10,-0.5983,-0.898,1.079,11.04,0.2986,9.2,1.7159,13.3559,14.4114,5.41,8.04,2.64,0.2231,R,0.116,-4.37,-1.977,-0.0271,-0.0271,0.0,Q,0.027,-4.96,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:04.528,moving_enemy,EnemyTank,0,117.24796547121319,,104.02,True,11,-0.8417,-1.1874,1.4554,9.42,0.3681,7.85,1.667,11.687,17.0096,5.79,7.81,2.03,0.221,R,0.089,-5.44,-2.026,-0.0329,-0.0329,0.0,Q,0.033,-6.48,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:05.067,moving_enemy,EnemyTank,0,116.24272943519642,,102.58,True,12,-1.0904,-1.4342,1.8016,7.92,0.4223,6.6,1.6339,10.1539,18.2934,6.08,7.67,1.59,0.2198,R,0.07,-6.14,-1.304,-0.0352,-0.0352,0.0,Q,0.035,-7.74,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:05.614,moving_enemy,EnemyTank,0,113.89011272890869,,106.01,True,14,-1.8016,-2.026,2.7112,2.1,0.7039,1.75,1.5082,4.2082,11.4094,6.48,7.99,1.5,0.2226,R,0.066,-3.84,4.205,-0.0119,-0.0119,0.0,Q,0.012,-6.83,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:06.167,moving_enemy,EnemyTank,0,112.62545505752612,,106.31,True,15,-2.181,-2.2682,3.1466,0.9712,0.8093,0.35,1.4916,3.0628,9.6375,6.65,8.01,1.36,0.2228,R,0.06,-3.83,0.015,-0.0203,-0.0203,0.0,Q,0.02,-7.09,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:06.711,moving_enemy,EnemyTank,0,111.31788048911112,,104.61,True,16,-2.5692,-2.4715,3.5649,0.9891,0.8242,0.0,1.5084,3.0975,11.0424,6.8,7.86,1.06,0.2215,R,0.046,-5.19,-2.502,-0.0325,-0.0031,-0.0295,Q,0.003,-8.82,-0.0344,-1.282,True,A,0.034,False,True,False,False
2026-06-23T17:48:07.243,moving_enemy,EnemyTank,0,109.99501847708909,,103.19,True,17,-2.9692,-2.6396,3.9728,0.9439,0.7866,0.15,1.5372,3.0811,12.2407,6.93,7.73,0.8,0.2203,R,0.04,-6.43,-2.323,-0.0387,-0.0046,-0.0341,Q,0.005,-10.21,-0.0398,-1.483,True,A,0.04,False,True,False,False
2026-06-23T17:48:07.777,moving_enemy,EnemyTank,0,108.60226998282944,,102.04,True,18,-3.3856,-2.7738,4.3768,0.84,0.6865,0.7,1.5767,3.0167,13.2035,7.04,7.64,0.6,0.2194,R,0.04,-7.55,-2.1,-0.0442,-0.0061,-0.0381,Q,0.006,-11.42,-0.0445,-1.659,True,A,0.045,False,True,False,False
2026-06-23T17:48:08.310,moving_enemy,EnemyTank,0,107.35239262665077,,100.15,True,19,-3.77,-2.874,4.7405,1.32,0.5631,1.1,1.6105,3.5305,16.7366,7.14,7.47,0.33,0.218,R,0.04,-9.98,-4.554,-0.062,-0.0154,-0.0467,Q,0.015,-13.97,-0.0545,-2.029,True,A,0.054,False,True,False,False
2026-06-23T17:48:08.844,moving_enemy,EnemyTank,0,106.15868581853722,,100.4,True,20,-3.88,-2.9165,4.8539,0.6551,0.5459,0.3,1.601,2.8561,13.8632,7.24,7.49,0.25,0.2182,R,0.04,-8.61,2.566,-0.0405,0.0023,-0.0428,E,0.002,-12.83,-0.05,-1.864,True,A,0.05,False,True,False,False
2026-06-23T17:48:09.377,moving_enemy,EnemyTank,0,105.02125075007335,,99.5,True,21,-3.8008,-2.9185,4.792,0.6462,0.5385,0.0,1.5831,2.8294,13.5584,7.34,7.4,0.06,0.2171,STOP,0.0,-8.5,0.215,-0.0446,-0.0018,-0.0429,Q,0.002,-12.83,-0.05,-1.864,True,A,0.05,False,True,False,False
2026-06-23T17:48:09.911,moving_enemy,EnemyTank,0,103.94425437126088,,98.67,True,22,-3.5833,-2.8661,4.5885,0.6222,0.5185,0.0,1.566,2.7882,12.7935,7.39,7.31,-0.08,0.2159,STOP,0.0,-8.16,0.641,-0.0419,-0.0002,-0.0417,STOP,0.0,-12.49,-0.0487,-1.814,True,A,0.049,False,True,False,False
2026-06-23T17:48:10.446,moving_enemy,EnemyTank,0,102.93405924405155,,97.87,True,23,-3.3304,-2.8116,4.3585,0.5819,0.4849,0.0,1.5494,2.7313,11.9046,7.39,7.22,-0.17,0.2148,STOP,0.0,-7.59,1.057,-0.0381,0.0018,-0.0399,E,0.002,-11.94,-0.0466,-1.735,True,A,0.047,False,True,False,False
2026-06-23T17:48:10.977,moving_enemy,EnemyTank,0,101.99769722287171,,97.31,True,24,-2.9601,-2.6468,3.9708,0.5187,0.4322,0.15,1.538,2.6567,10.5494,7.39,7.17,-0.22,0.214,F,0.04,-6.71,1.657,-0.0323,0.0047,-0.0369,E,0.005,-11.05,-0.0431,-1.606,True,A,0.043,False,True,False,False
2026-06-23T17:48:11.513,moving_enemy,EnemyTank,0,101.14307682195,,96.75,True,25,-2.6273,-2.5082,3.6323,0.4598,0.3832,0.35,1.5266,2.5864,9.3945,7.36,7.1,-0.26,0.2132,F,0.04,-5.9,1.51,-0.0283,0.0058,-0.034,E,0.006,-10.19,-0.0397,-1.48,True,A,0.04,False,True,False,False
2026-06-23T17:48:12.056,moving_enemy,EnemyTank,0,100.37684190068133,,96.33,True,26,-2.2796,-2.3277,3.258,0.3991,0.3326,0.15,1.518,2.5171,8.2007,7.26,7.04,-0.22,0.2126,F,0.04,-5.08,1.52,-0.0239,0.0071,-0.0309,E,0.007,-9.26,-0.0361,-1.345,True,A,0.036,False,True,False,False
2026-06-23T17:48:12.579,moving_enemy,EnemyTank,0,99.7143032496133,,96.08,True,27,-1.9294,-2.1081,2.8578,0.3345,0.2788,0.0,1.5128,2.4473,6.9939,7.16,7.02,-0.15,0.2122,STOP,0.0,-4.22,1.645,-0.0191,0.0086,-0.0276,E,0.009,-8.27,-0.0323,-1.202,True,A,0.032,False,True,False,False
2026-06-23T17:48:13.115,moving_enemy,EnemyTank,0,99.16263096422446,,95.98,True,28,-1.5882,-1.8551,2.4421,0.2698,0.2248,0.0,1.5108,2.3806,5.8136,7.07,7.01,-0.06,0.2121,STOP,0.0,-3.37,1.584,-0.0147,-0.0147,0.0,Q,0.015,-7.28,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:13.659,moving_enemy,EnemyTank,0,98.7328574618699,,96.05,True,29,-1.2631,-1.5726,2.0171,0.2081,0.1735,0.0,1.5122,2.3203,4.6803,7.07,7.01,-0.06,0.2122,STOP,0.0,-2.57,1.458,-0.0107,-0.0107,0.0,Q,0.011,-6.31,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:14.219,moving_enemy,EnemyTank,0,98.42160448822146,,96.25,True,30,-0.9664,-1.2765,1.6011,0.15,0.125,0.0,1.5164,2.2664,3.6287,7.07,7.05,-0.02,0.2125,STOP,0.0,-1.85,1.298,-0.0072,-0.0072,0.0,Q,0.007,-5.9,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:14.804,moving_enemy,EnemyTank,0,98.30194478587723,,97.32,True,32,-0.4362,-0.5898,0.7336,0.0462,0.0385,0.0,1.5382,2.1844,1.6025,7.07,7.15,0.08,0.214,STOP,0.0,-0.56,2.19,0.0014,0.0014,0.0,E,0.001,-5.0,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-23T17:48:15.370,moving_enemy,EnemyTank,0,98.49318902517052,,98.15,True,33,-0.2159,-0.2261,0.3126,0.0041,0.0034,0.0,1.5552,2.1593,0.675,7.07,7.24,0.17,0.2152,STOP,0.0,-0.05,0.909,0.0016,0.0016,0.0,STOP,0.0,-4.5,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-23T17:48:15.905,moving_enemy,EnemyTank,0,98.8454739708528,,99.24,True,34,-0.0027,0.1434,0.1434,0.66,0.0354,0.55,1.5778,2.8378,0.407,7.07,7.37,0.3,0.2167,R,0.04,0.51,1.05,0.0048,0.0048,0.0,E,0.005,-3.94,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:16.485,moving_enemy,EnemyTank,0,99.37504937633723,,100.91,True,35,0.2201,0.5133,0.5585,1.26,0.0943,1.05,1.6104,3.4704,1.9383,7.13,7.52,0.39,0.2185,R,0.04,1.35,1.452,0.0101,0.0101,0.0,E,0.01,-3.03,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:17.060,moving_enemy,EnemyTank,0,100.05812935167144,,103.33,True,36,0.4666,0.8858,1.0012,2.1,0.1772,1.75,1.6545,4.3545,4.3597,7.24,7.75,0.52,0.2205,R,0.04,2.53,2.051,0.0175,0.0175,0.0,E,0.018,-1.69,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:17.634,moving_enemy,EnemyTank,0,100.87600976909341,,106.64,True,37,0.7299,1.2348,1.4344,3.18,0.2851,2.65,1.7124,5.4924,7.8783,7.35,8.05,0.7,0.2231,R,0.04,4.1,2.723,0.0272,0.0272,0.0,E,0.027,0.15,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:18.196,moving_enemy,EnemyTank,0,101.81543693747014,,113.17,True,38,1.0266,1.5782,1.8827,5.88,0.4544,4.9,1.8199,8.2999,15.6264,7.45,8.68,1.23,0.2287,R,0.054,7.03,5.226,0.0477,0.0477,0.0,E,0.048,3.53,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:18.764,moving_enemy,EnemyTank,0,102.76324004866864,,119.44,True,39,1.2883,1.8229,2.2322,7.8,0.5883,6.5,1.9246,10.3246,23.0461,7.56,9.3,1.73,0.2344,R,0.076,9.52,4.377,0.0592,0.0592,0.0,E,0.059,6.68,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:19.290,moving_enemy,EnemyTank,0,103.65501072550073,,122.78,True,40,1.5052,1.9703,2.4795,8.22,0.6233,6.85,1.9764,10.7964,26.7692,7.71,9.57,1.86,0.2355,R,0.082,10.46,1.783,0.059,0.0302,0.0288,E,0.03,8.63,0.0336,1.253,True,D,0.034,False,True,False,False
2026-06-23T17:48:19.858,moving_enemy,EnemyTank,0,104.50960164058468,,117.18,True,41,1.6545,2.011,2.6042,4.68,0.431,3.9,1.8727,7.1527,18.6268,7.9,9.05,1.15,0.2322,R,0.051,7.52,-5.165,0.0295,0.0295,0.0,E,0.03,6.83,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:20.392,moving_enemy,EnemyTank,0,106.11295171304408,,110.58,True,43,1.9208,2.0005,2.7734,0.2408,0.2007,0.0,1.7923,2.6331,7.3024,8.24,8.42,0.19,0.2264,STOP,0.0,2.89,-8.658,-0.002,-0.002,0.0,Q,0.002,3.42,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:20.931,moving_enemy,EnemyTank,0,106.85218988970777,,112.17,True,44,2.0555,1.9758,2.8511,0.72,0.2828,0.6,1.8186,3.1386,8.9484,8.25,8.58,0.33,0.2278,R,0.04,4.27,2.559,0.0278,0.0278,0.0,E,0.028,4.81,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:21.488,moving_enemy,EnemyTank,0,107.55097901240204,,111.97,True,45,2.1048,1.8744,2.8185,0.3322,0.2768,0.2,1.8189,2.7511,7.7538,8.33,8.56,0.23,0.2277,R,0.04,4.06,-0.386,0.0207,0.0207,0.0,E,0.021,5.06,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:22.033,moving_enemy,EnemyTank,0,108.21590397566914,,112.64,True,46,2.2421,1.8327,2.8958,0.3642,0.3035,0.0,1.8318,2.796,8.0967,8.43,8.61,0.18,0.2282,STOP,0.0,4.49,0.79,0.0254,0.0254,0.0,E,0.025,5.95,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:22.612,moving_enemy,EnemyTank,0,108.83947675815303,,113.07,True,47,2.2849,1.7221,2.8612,0.3826,0.3188,0.0,1.8401,2.8227,8.0762,8.47,8.66,0.19,0.2286,STOP,0.0,4.75,0.45,0.0261,0.0261,0.0,E,0.026,6.68,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:23.197,moving_enemy,EnemyTank,0,109.42086510386052,,113.58,True,48,2.4032,1.655,2.9179,0.4076,0.3397,0.25,1.8499,2.8575,8.3381,8.47,8.71,0.24,0.229,R,0.04,5.1,0.604,0.0282,0.0282,0.0,E,0.028,7.55,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:23.771,moving_enemy,EnemyTank,0,109.96413408621412,,113.91,True,49,2.4411,1.5401,2.8863,0.4208,0.3507,0.25,1.8562,2.8771,8.3041,8.5,8.74,0.24,0.2293,R,0.04,5.3,0.353,0.0288,0.0011,0.0277,E,0.001,8.29,0.0323,1.205,True,D,0.032,False,True,False,False
2026-06-23T17:48:24.295,moving_enemy,EnemyTank,0,110.46478206365859,,114.29,True,50,2.5474,1.4577,2.935,0.4437,0.3698,0.0,1.8638,2.9075,8.5335,8.6,8.79,0.18,0.2297,STOP,0.0,5.63,0.627,0.0311,0.0009,0.0302,STOP,0.0,9.05,0.0353,1.315,True,D,0.035,False,True,False,False
2026-06-23T17:48:24.839,moving_enemy,EnemyTank,0,110.92689463404783,,114.47,True,51,2.5415,1.3259,2.8666,0.4442,0.3702,0.0,1.8672,2.9114,8.3459,8.68,8.8,0.12,0.2299,STOP,0.0,5.64,0.014,0.0299,-0.0004,0.0303,STOP,0.0,9.07,0.0354,1.318,True,D,0.035,False,True,False,False
2026-06-23T17:48:25.386,moving_enemy,EnemyTank,0,111.34306188083646,,114.76,True,52,2.6673,1.2416,2.9422,0.4585,0.3821,0.0,1.8729,2.9314,8.6246,8.68,8.84,0.15,0.2301,STOP,0.0,5.83,0.352,0.0316,0.0007,0.0309,STOP,0.0,9.27,0.0361,1.346,True,D,0.036,False,True,False,False
2026-06-23T17:48:25.938,moving_enemy,EnemyTank,0,112.06124106466928,,115.02,True,54,2.7494,1.0107,2.9293,0.4665,0.3887,0.0,1.8779,2.9444,8.6249,8.68,8.85,0.17,0.2303,STOP,0.0,5.94,0.194,0.0319,0.0006,0.0313,STOP,0.0,9.37,0.0366,1.362,True,D,0.037,False,True,False,False
2026-06-23T17:48:26.494,moving_enemy,EnemyTank,0,112.35437169821496,,115.06,True,55,2.7673,0.8893,2.9067,0.4662,0.3885,0.0,1.8787,2.9449,8.5599,8.68,8.86,0.18,0.2304,STOP,0.0,5.94,-0.007,0.0314,0.0002,0.0313,STOP,0.0,9.37,0.0365,1.361,True,D,0.037,False,True,False,False
2026-06-23T17:48:27.020,moving_enemy,EnemyTank,0,112.60449245392228,,115.08,True,56,2.8141,0.7736,2.9185,0.4697,0.3914,0.0,1.8792,2.9489,8.6062,8.68,8.86,0.18,0.2304,STOP,0.0,5.98,0.09,0.0319,0.0004,0.0314,STOP,0.0,9.42,0.0367,1.368,True,D,0.037,False,True,False,False
2026-06-23T17:48:27.594,moving_enemy,EnemyTank,0,112.8268271149446,,115.09,True,57,2.8279,0.6622,2.9044,0.4695,0.3913,0.0,1.8791,2.9487,8.564,8.68,8.85,0.16,0.2304,STOP,0.0,5.98,-0.003,0.0317,0.0003,0.0314,STOP,0.0,9.41,0.0367,1.368,True,D,0.037,False,True,False,False
2026-06-23T17:48:28.103,moving_enemy,EnemyTank,0,113.02260577065707,,115.09,True,58,2.8402,0.5588,2.8946,0.4695,0.3913,0.0,1.8791,2.9487,8.5353,8.68,8.85,0.17,0.2304,STOP,0.0,5.98,0.0,0.0317,0.0003,0.0314,STOP,0.0,9.41,0.0367,1.368,True,D,0.037,False,True,False,False
2026-06-23T17:48:28.647,moving_enemy,EnemyTank,0,113.20290157758198,,115.13,True,59,2.8829,0.4714,2.9212,0.4734,0.3945,0.0,1.88,2.9534,8.6275,8.68,8.86,0.17,0.2304,STOP,0.0,6.03,0.097,0.0322,0.0006,0.0316,STOP,0.0,9.47,0.0369,1.375,True,D,0.037,False,True,False,False
2026-06-23T17:48:29.189,moving_enemy,EnemyTank,0,113.37226001176583,,115.17,True,60,2.8803,0.3904,2.9066,0.472,0.3933,0.0,1.8807,2.9527,8.5824,8.68,8.86,0.18,0.2304,STOP,0.0,6.01,-0.037,0.0318,0.0002,0.0316,STOP,0.0,9.45,0.0368,1.372,True,D,0.037,False,True,False,False
2026-06-23T17:48:29.742,moving_enemy,EnemyTank,0,113.5402557346792,,115.25,True,61,2.8836,0.3244,2.9018,0.4712,0.3927,0.0,1.8823,2.9535,8.5706,8.68,8.87,0.19,0.2305,STOP,0.0,6.0,-0.019,0.0318,0.0003,0.0315,STOP,0.0,9.44,0.0368,1.371,True,D,0.037,False,True,False,False
2026-06-23T17:48:30.284,moving_enemy,EnemyTank,0,113.70691032644696,,115.37,True,62,2.9091,0.2687,2.9214,0.473,0.3942,0.0,1.8847,2.9578,8.641,8.68,8.88,0.2,0.2306,STOP,0.0,6.03,0.046,0.032,0.0004,0.0316,STOP,0.0,9.46,0.0369,1.375,True,D,0.037,False,True,False,False
2026-06-23T17:48:30.820,moving_enemy,EnemyTank,0,113.876097405241,,115.5,True,63,2.8942,0.2196,2.9025,0.47,0.3916,0.1,1.8872,2.9571,8.5831,8.68,8.9,0.21,0.2308,R,0.04,5.99,-0.078,0.0316,0.0001,0.0315,STOP,0.0,9.42,0.0367,1.369,True,D,0.037,False,True,False,False
2026-06-23T17:48:31.384,moving_enemy,EnemyTank,0,114.04786573697412,,115.66,True,64,2.9049,0.1776,2.9104,0.4699,0.3916,0.1,1.8903,2.9602,8.6153,8.7,8.92,0.21,0.2309,R,0.04,5.99,-0.002,0.0317,0.0003,0.0315,STOP,0.0,9.42,0.0367,1.368,True,D,0.037,False,True,False,False
2026-06-23T17:48:31.945,moving_enemy,EnemyTank,0,114.23919911620044,,115.86,True,65,2.8926,0.1448,2.8962,0.4667,0.3889,0.0,1.8943,2.961,8.5755,8.81,8.94,0.14,0.2311,STOP,0.0,5.94,-0.077,0.0313,0.0,0.0313,STOP,0.0,9.38,0.0366,1.362,True,D,0.037,False,True,False,False
2026-06-23T17:48:32.518,moving_enemy,EnemyTank,0,114.68245006134856,,116.43,True,67,2.8613,0.125,2.8641,0.4537,0.3781,0.0,1.9054,2.9591,8.4752,8.91,8.99,0.08,0.2316,STOP,0.0,5.77,-0.306,0.03,-0.0008,0.0307,STOP,0.0,9.2,0.0359,1.337,True,D,0.036,False,True,False,False
2026-06-23T17:48:33.083,moving_enemy,EnemyTank,0,114.94261674657307,,116.69,True,68,2.6392,0.1509,2.6435,0.4111,0.3426,0.0,1.9104,2.9215,7.723,8.91,9.01,0.1,0.2318,STOP,0.0,5.2,-1.008,0.0255,-0.0033,0.0288,Q,0.003,8.63,0.0337,1.254,True,D,0.034,False,True,False,False
2026-06-23T17:48:33.626,moving_enemy,EnemyTank,0,115.19316784494538,,116.88,True,69,2.3508,0.1826,2.3579,0.3591,0.2992,0.0,1.9142,2.8733,6.7748,8.91,9.03,0.13,0.232,STOP,0.0,4.51,-1.271,0.0213,0.0213,0.0,E,0.021,7.89,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:34.200,moving_enemy,EnemyTank,0,115.41893798326323,,116.97,True,70,2.0104,0.2037,2.0207,0.3016,0.2513,0.0,1.916,2.8176,5.6935,8.91,9.05,0.14,0.2321,STOP,0.0,3.77,-1.286,0.0174,0.0174,0.0,E,0.017,7.44,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:34.766,moving_enemy,EnemyTank,0,115.6028959436744,,116.95,True,71,1.6392,0.2059,1.6521,0.2455,0.2046,0.0,1.9156,2.7611,4.5616,8.91,9.05,0.14,0.2321,STOP,0.0,3.06,-1.257,0.0137,0.0137,0.0,E,0.014,7.12,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:35.279,moving_enemy,EnemyTank,0,115.71311763050615,,116.76,True,72,1.2355,0.1789,1.2484,0.1842,0.1535,0.0,1.9118,2.696,3.3658,8.91,9.03,0.12,0.2319,STOP,0.0,2.29,-1.509,0.0091,0.0091,0.0,E,0.009,6.67,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:35.827,moving_enemy,EnemyTank,0,115.72846250107489,,116.41,True,73,0.8268,0.1232,0.836,0.1239,0.1032,0.0,1.905,2.6289,2.1976,8.91,8.99,0.08,0.2316,STOP,0.0,1.53,-1.378,0.0053,0.0053,0.0,E,0.005,6.14,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:36.376,moving_enemy,EnemyTank,0,115.64148269449903,,115.91,True,74,0.4175,0.037,0.4191,0.0643,0.0535,0.0,1.8952,2.5595,1.0727,8.91,8.95,0.04,0.2311,STOP,0.0,0.79,-1.349,0.0015,0.0015,0.0,E,0.001,5.55,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-23T17:48:36.909,moving_enemy,EnemyTank,0,115.46088065159528,,115.32,True,75,0.019,-0.0586,0.0616,0.0053,0.0044,0.0,1.8838,2.4891,0.1533,8.91,8.88,-0.02,0.2306,STOP,0.0,0.06,-1.361,-0.0024,-0.0024,0.0,STOP,0.0,4.89,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-23T17:48:37.469,moving_enemy,EnemyTank,0,115.20900075555303,,114.67,True,76,-0.4085,-0.1551,0.4369,0.0615,0.0512,0.0,1.8711,2.5326,1.1065,8.91,8.82,-0.09,0.23,STOP,0.0,-0.74,-1.442,-0.0068,-0.0068,0.0,Q,0.007,4.1,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-23T17:48:38.038,moving_enemy,EnemyTank,0,114.88712593070404,,113.99,True,77,-0.8378,-0.2378,0.8709,0.1389,0.1157,0.0,1.8578,2.5967,2.2614,8.91,8.74,-0.17,0.2294,STOP,0.0,-1.66,-1.617,-0.0121,-0.0121,0.0,Q,0.012,3.14,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:38.612,moving_enemy,EnemyTank,0,114.52496518747081,,113.35,True,78,-1.2643,-0.293,1.2978,0.2218,0.1849,0.1,1.8455,2.6674,3.4617,8.91,8.69,-0.21,0.2289,F,0.04,-2.63,-1.679,-0.0173,-0.0173,0.0,Q,0.017,2.01,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-23T17:48:39.199,moving_enemy,EnemyTank,0,114.1502900052182,,112.68,True,79,-1.6962,-0.3255,1.7272,0.54,0.2761,0.45,1.8327,2.9727,5.1344,8.9,8.62,-0.28,0.2283,F,0.04,-3.86,-2.104,-0.0247,-0.0247,0.0,Q,0.025,0.51,0.0,0.0,False,STOP,0.0,False,True,False,False
