shot_id,fire_time,impact_time,flight_time_sec,hit,impact_x,impact_y,impact_z,player_x_fire,player_y_fire,player_z_fire,enemy_x_fire,enemy_y_fire,enemy_z_fire,enemy_health_fire,target_type,target_name,target_index,target_distance,target_bearing,observed_enemy_x_fire,observed_enemy_y_fire,observed_enemy_z_fire,enemy_velocity_x_fire,enemy_velocity_z_fire,enemy_speed_fire,enemy_accel_x_fire,enemy_accel_z_fire,enemy_accel_fire,intercept_solver_fire,reversal_hold_remaining_fire,predicted_control_time_fire,predicted_yaw_control_time_fire,predicted_pitch_control_time_fire,target_angle_rate_deg_s_fire,yaw_closing_rate_deg_s_fire,predicted_flight_time_fire,flight_time_correction_factor_fire,predicted_total_intercept_time_fire,lead_distance_fire,distance_fire,target_world_angle_fire,player_body_yaw_fire,player_turret_yaw_fire,player_turret_pitch_fire,body_error_fire,turret_error_fire,desired_pitch_fire,pitch_error_fire,pitch_fire_tolerance,predictive_aim_aligned_fire,fire_alignment_ready_fire,predictive_fire_lookahead_seconds_fire,predicted_turret_yaw_rate_fire,predicted_turret_error_at_fire,predicted_pitch_rate_fire,predicted_pitch_error_at_fire,ballistic_R_fire,ballistic_dy_fire,ballistic_discriminant_fire,ballistic_mode_fire,theta_raw_deg_fire,theta_with_bias_deg_fire,pitch_bias_deg_fire,muzzle_speed_fire,impact_error_to_enemy_fire,range_error_fire,z_shortfall_fire,forward_error_fire,lateral_error_fire,vertical_error_fire,tune_target_range,tune_impact_range,tune_range_error,tune_theta_used,tune_range_derivative,tune_delta_theta_deg,tune_old_pitch_bias_deg,tune_new_pitch_bias_deg,action_moveWS_command,action_moveWS_weight,action_moveAD_command,action_moveAD_weight,action_turretQE_command,action_turretQE_weight,action_turretRF_command,action_turretRF_weight
1,2026-06-24T16:12:02.040,2026-06-24T16:12:04.135,2.0944,enemy,148.7202,8.212149,269.438,150.0,8.001778602600098,149.9996337890625,146.7861139822736,8.599994659423828,269.2952851160485,100.0,moving_enemy,EnemyTank,0,119.71768731851405,,148.88162231445312,8.599994659423828,269.71209716796875,-0.4423,-0.0973,0.4529,-0.3764,-0.067,0.3823,iterative_p_vt_half_at2,0.0,0.0628,0.0523,0.05,-0.2136,18.9458,2.08,1.06,2.3628,2.1366,119.34,-1.54,-0.0,359.41,9.06,-1.54,-0.95,9.28,0.21,0.2343,True,True,0.18,-0.192,-0.919,0.251,0.168,119.3389,0.5982,12997630.0623,low_angle_solution,9.2752,9.2752,0.0,61.615,1.9777463228634657,-0.10628729530370151,-0.14271488395149845,0.09057675095312444,1.9372279458682273,-0.387845659423828,119.3389,119.4452,-0.1063,9.2752,733.7683,0.0,0.0,0.0,STOP,0.0,STOP,0.0,Q,0.004,R,0.055
,,2026-06-24T16:12:04.136,,enemy,148.7202,8.212149,269.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T16:12:04.138,,enemy,148.7202,8.212149,269.438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2026-06-24T16:12:11.716,2026-06-24T16:12:13.862,2.1459,enemy,128.4701,8.706552,269.5722,150.0003662109375,7.997201442718506,149.99815368652344,131.70701398294668,8.59996223449707,269.6063522475691,40.0,moving_enemy,EnemyTank,0,121.47036672262583,,128.93910217285156,8.59996223449707,269.62872314453125,-1.2373,-0.0063,1.2373,1.9671,-0.0024,1.9671,iterative_p_vt_half_at2,0.0,0.0885,0.0738,0.0,-0.5796,21.0675,2.112,1.06,2.4206,2.768,121.0,-8.7,353.42,349.75,9.57,-2.12,1.55,9.42,-0.15,0.2351,True,True,0.18,0.629,1.441,0.0,-0.146,120.999,0.6028,12905672.2641,low_angle_solution,9.4204,9.4204,0.0,61.558,3.2388485434054637,-0.4978928672977787,0.034152247569068095,0.4556161635917344,-3.204870109767894,0.10658976550292998,120.999,121.4969,-0.4979,9.4204,731.1562,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.014,STOP,0.0
,,2026-06-24T16:12:13.863,,enemy,128.4701,8.706552,269.5722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T16:12:13.865,,enemy,128.4701,8.706552,269.5722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2026-06-24T16:12:39.182,2026-06-24T16:12:41.304,2.1221,enemy,169.3604,8.368379,269.9964,150.00042724609375,7.988018989562988,149.993896484375,169.73097079072795,8.603469848632812,269.9853366137686,25.0,moving_enemy,EnemyTank,0,121.75582420889607,,170.8093719482422,8.603469848632812,269.9583435058594,0.7708,0.0098,0.7708,-1.0434,0.0014,1.0434,iterative_p_vt_half_at2,0.0,0.0122,0.0101,0.0,0.3576,16.6954,2.1229,1.06,2.3551,1.0787,121.6,9.34,4.56,9.17,9.41,4.77,0.17,9.47,0.06,0.2352,True,True,0.18,-0.128,0.192,0.0,0.065,121.6028,0.6155,12890632.8769,low_angle_solution,9.4723,9.4723,0.0,61.558,0.4389906793618083,0.04865441199073928,-0.011063386231398908,-0.04920981804155087,-0.3674554439166238,-0.23509084863281338,121.6028,121.5541,0.0487,9.4723,730.703,0.0,0.0,0.0,STOP,0.0,STOP,0.0,STOP,0.0,STOP,0.0
,,2026-06-24T16:12:41.306,,enemy,169.3604,8.368379,269.9964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T16:12:41.307,,enemy,169.3604,8.368379,269.9964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2026-06-24T16:12:55.696,2026-06-24T16:12:57.790,2.0941,enemy,130.1889,8.663366,269.8683,150.00082397460938,7.967794418334961,149.9915008544922,133.65957977116693,8.594070434570312,270.20361657962155,10.0,moving_enemy,EnemyTank,0,122.10269814536223,,128.31455993652344,8.594070434570312,270.1529541015625,-1.0935,0.021,1.0937,2.7762,-0.0001,2.7762,iterative_p_vt_half_at2,0.0,0.0902,0.0752,0.0,-0.5104,23.5939,2.1178,1.06,2.428,5.3453,121.32,-7.74,353.06,350.49,9.57,-0.8,1.77,9.46,-0.12,0.2352,True,True,0.18,0.478,1.687,0.0,-0.117,121.3177,0.6263,12896492.4989,low_angle_solution,9.456,9.456,0.0,61.558,3.487528803887468,-0.1851995614550077,0.33531657962157624,0.1352325967380431,-3.484216903026564,0.0692955654296874,121.3177,121.5029,-0.1852,9.456,730.8456,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.011,STOP,0.0
,,2026-06-24T16:12:57.791,,enemy,130.1889,8.663366,269.8683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
