timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,enemy_accel_x,enemy_accel_z,enemy_accel,intercept_solver,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,predicted_turret_yaw_rate,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,pitch_signed_effort,predicted_pitch_rate,move_ad_command,move_ad_weight,aim_aligned,predictive_aim_aligned,fire_alignment_ready,predictive_fire_lookahead_seconds,predicted_turret_error_at_fire,predicted_pitch_error_at_fire,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T16:05:41.867,moving_enemy,EnemyTank,0,117.8574098714904,,118.13,True,32,0.0,1.6751,0.0072,1.6751,0.01,0.0001,0.01,iterative_p_vt_half_at2,0.2046,0.1705,0.0,2.0549,1.06,2.4795,4.1843,9.25,9.16,-0.1,0.2331,STOP,0.0,3.36,-0.099,0.0176,0.0176,0.766,0.0,E,0.018,7.77,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.222,-0.097,True,False,False
2026-06-24T16:05:42.437,moving_enemy,EnemyTank,0,117.9016318362345,,118.2,True,33,0.0,1.6671,0.0072,1.6671,-0.0032,0.0001,0.0032,iterative_p_vt_half_at2,0.2057,0.1714,0.0,2.0564,1.06,2.4821,4.1281,9.25,9.17,-0.08,0.2332,STOP,0.0,3.38,0.03,0.018,-0.0093,0.781,0.0273,Q,0.009,8.17,0.0319,1.187,True,0.0,0.0,D,0.032,False,False,False,0.18,3.236,-0.084,True,False,False
2026-06-24T16:05:43.009,moving_enemy,EnemyTank,0,117.95243040051015,,118.28,True,34,0.0,1.6701,0.0071,1.6701,0.0017,-0.0001,0.0017,iterative_p_vt_half_at2,0.211,0.1758,0.0,2.0581,1.06,2.4891,4.1624,9.25,9.17,-0.08,0.2333,STOP,0.0,3.48,0.185,0.0188,-0.0099,0.819,0.0288,Q,0.01,8.61,0.0336,1.251,True,0.0,0.0,D,0.034,False,False,False,0.18,3.335,-0.084,True,False,False
2026-06-24T16:05:43.586,moving_enemy,EnemyTank,0,118.07504809308448,,118.46,True,36,0.0,1.6662,0.0073,1.6662,-0.0027,0.0001,0.0027,iterative_p_vt_half_at2,0.2026,0.1688,0.0,2.062,1.06,2.4845,4.1314,9.25,9.19,-0.07,0.2334,STOP,0.0,3.32,-0.275,0.0171,-0.0098,0.742,0.0269,Q,0.01,8.05,0.0314,1.169,True,0.0,0.0,D,0.031,False,False,False,0.18,3.19,-0.065,True,False,False
2026-06-24T16:05:44.157,moving_enemy,EnemyTank,0,118.14609872950278,,118.57,True,37,0.0,1.6687,0.0073,1.6688,0.0014,0.0001,0.0014,iterative_p_vt_half_at2,0.2014,0.1678,0.0,2.0642,1.06,2.4856,4.152,9.25,9.21,-0.04,0.2336,STOP,0.0,3.3,-0.038,0.0174,0.0174,0.758,0.0,E,0.017,7.82,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.166,-0.041,True,False,False
2026-06-24T16:05:44.728,moving_enemy,EnemyTank,0,118.22367996646109,,118.67,True,38,0.0,1.6595,0.0073,1.6596,-0.0112,0.0001,0.0112,iterative_p_vt_half_at2,0.1999,0.1666,0.0,2.0663,1.06,2.4862,4.0914,9.25,9.22,-0.04,0.2337,STOP,0.0,3.27,-0.051,0.0172,-0.0097,0.75,0.0269,Q,0.01,8.06,0.0314,1.171,True,0.0,0.0,D,0.031,False,False,False,0.18,3.138,-0.039,True,False,False
2026-06-24T16:05:45.329,moving_enemy,EnemyTank,0,118.30770355373923,,118.79,True,39,0.0,1.671,0.0073,1.671,0.0073,0.0002,0.0073,iterative_p_vt_half_at2,0.2045,0.1704,0.0,2.069,1.06,2.4935,4.1894,9.25,9.24,-0.02,0.2338,STOP,0.0,3.37,0.156,0.0182,-0.0088,0.79,0.027,Q,0.009,8.07,0.0315,1.173,True,0.0,0.0,D,0.031,False,False,False,0.18,3.225,-0.018,True,False,False
2026-06-24T16:05:45.869,moving_enemy,EnemyTank,0,118.39795132250764,,118.91,True,40,0.0,1.6683,0.0073,1.6683,0.0018,0.0001,0.0018,iterative_p_vt_half_at2,0.2021,0.1684,0.0,2.0714,1.06,2.4935,4.1656,9.25,9.24,-0.02,0.2339,STOP,0.0,3.32,-0.091,0.0174,0.0174,0.757,0.0,E,0.017,7.83,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.181,-0.019,True,False,False
2026-06-24T16:05:46.447,moving_enemy,EnemyTank,0,118.49507459444615,,119.04,True,41,0.0,1.665,0.0073,1.665,-0.003,0.0001,0.003,iterative_p_vt_half_at2,0.1996,0.1664,0.0,2.0739,1.06,2.4936,4.1424,9.25,9.24,-0.01,0.234,STOP,0.0,3.27,-0.074,0.0172,0.0172,0.749,0.0,E,0.017,7.93,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.14,-0.01,True,False,False
2026-06-24T16:05:47.008,moving_enemy,EnemyTank,0,118.59854328448264,,119.18,True,42,0.0,1.6687,0.0074,1.6687,0.0027,0.0001,0.0027,iterative_p_vt_half_at2,0.2033,0.1694,0.0,2.0769,1.06,2.5002,4.1804,9.25,9.27,0.01,0.2341,STOP,0.0,3.35,0.139,0.018,-0.0099,0.785,0.028,Q,0.01,8.37,0.0326,1.216,True,0.0,0.0,D,0.033,False,False,False,0.18,3.212,0.01,True,False,False
2026-06-24T16:05:47.579,moving_enemy,EnemyTank,0,118.70849775815223,,119.31,True,43,0.0,1.6617,0.0073,1.6618,-0.0072,0.0001,0.0072,iterative_p_vt_half_at2,0.2057,0.1714,0.0,2.0797,1.06,2.5054,4.1407,9.25,9.29,0.03,0.2343,STOP,0.0,3.39,0.061,0.0181,-0.0103,0.786,0.0284,Q,0.01,8.5,0.0332,1.235,True,0.0,0.0,D,0.033,False,False,False,0.18,3.246,0.033,True,False,False
2026-06-24T16:05:48.150,moving_enemy,EnemyTank,0,118.82493789595564,,119.47,True,44,0.0,1.67,0.0073,1.67,0.0058,0.0,0.0058,iterative_p_vt_half_at2,0.2029,0.1691,0.0,2.083,1.06,2.5059,4.2032,9.25,9.29,0.04,0.2344,STOP,0.0,3.35,-0.069,0.0176,-0.0099,0.766,0.0276,Q,0.01,8.25,0.0322,1.199,True,0.0,0.0,D,0.032,False,False,False,0.18,3.21,0.038,True,False,False
2026-06-24T16:05:48.730,moving_enemy,EnemyTank,0,118.94774607043848,,119.58,True,45,0.0,1.6405,0.0072,1.6405,-0.0335,-0.0002,0.0335,iterative_p_vt_half_at2,0.1958,0.1632,0.0,2.0855,1.06,2.5013,3.9985,9.25,9.32,0.06,0.2345,STOP,0.0,3.18,-0.281,0.0163,0.0163,0.71,0.0,E,0.016,7.87,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.057,0.061,True,False,False
2026-06-24T16:05:49.299,moving_enemy,EnemyTank,0,119.07710818739434,,119.79,True,46,0.0,1.671,0.0073,1.6711,0.0175,0.0,0.0175,iterative_p_vt_half_at2,0.1957,0.1631,0.0,2.0897,1.06,2.5054,4.2417,9.25,9.32,0.07,0.2347,STOP,0.0,3.23,0.073,0.0172,0.0172,0.75,0.0,E,0.017,7.83,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.091,0.07,True,False,False
2026-06-24T16:05:49.861,moving_enemy,EnemyTank,0,119.21239567795708,,119.96,True,47,0.0,1.6745,0.0072,1.6745,0.0179,-0.0001,0.0179,iterative_p_vt_half_at2,0.1998,0.1665,0.0,2.0933,1.06,2.5131,4.2646,9.25,9.35,0.1,0.2349,STOP,0.0,3.31,0.146,0.0178,-0.0097,0.775,0.0276,Q,0.01,8.26,0.0322,1.199,True,0.0,0.0,D,0.032,False,False,False,0.18,3.169,0.099,True,False,False
2026-06-24T16:05:50.433,moving_enemy,EnemyTank,0,119.35400040035456,,120.06,True,48,0.0,1.6208,0.007,1.6209,-0.0528,-0.0003,0.0528,iterative_p_vt_half_at2,0.1993,0.1661,0.0,2.0952,1.06,2.5145,3.9087,9.25,9.35,0.1,0.2349,STOP,0.0,3.24,-0.12,0.0169,-0.0115,0.737,0.0284,Q,0.011,8.5,0.0332,1.235,True,0.0,0.0,D,0.033,False,False,False,0.18,3.107,0.099,True,False,False
2026-06-24T16:05:51.010,moving_enemy,EnemyTank,0,119.65853623606455,,120.51,True,50,0.0,1.6829,0.0072,1.6829,0.0362,0.0,0.0362,iterative_p_vt_half_at2,0.201,0.1675,0.0,2.1034,1.06,2.5244,4.3636,9.25,9.39,0.14,0.235,STOP,0.0,3.34,0.179,0.0181,-0.0092,0.786,0.0273,Q,0.009,8.16,0.0318,1.185,True,0.0,0.0,D,0.032,False,False,False,0.18,3.202,0.136,True,False,False
2026-06-24T16:05:51.582,moving_enemy,EnemyTank,0,119.68268716027823,,119.87,True,51,0.0,1.1741,0.0061,1.1741,-0.6364,-0.0015,0.6364,iterative_p_vt_half_at2,0.1006,0.0839,0.0,2.0914,1.06,2.412,0.9809,9.25,9.33,0.08,0.2348,STOP,0.0,1.33,-3.518,0.0,0.0,0.001,0.0,STOP,0.0,5.95,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,1.331,0.079,True,False,False
2026-06-24T16:05:52.151,moving_enemy,EnemyTank,0,119.67940974152916,,119.48,True,52,0.0,0.7769,-0.0008,0.7769,-1.0328,-0.0107,1.0328,iterative_p_vt_half_at2,0.0221,0.0184,0.0,2.0832,1.06,2.3254,0.9861,9.25,9.29,0.04,0.2344,STOP,0.0,0.29,-1.831,-0.0021,-0.0021,-0.092,0.0,STOP,0.0,4.88,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.306,0.04,True,True,True
2026-06-24T16:05:52.722,moving_enemy,EnemyTank,0,119.69341336831091,,119.41,True,53,0.0,0.4663,0.0156,0.4666,-1.1868,0.0138,1.1869,iterative_p_vt_half_at2,0.0201,0.0168,0.0,2.0819,1.06,2.322,2.118,9.25,9.29,0.04,0.2344,STOP,0.0,-0.28,-1.003,-0.0035,-0.0035,-0.153,0.0,STOP,0.0,4.31,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.256,0.04,True,True,False
2026-06-24T16:05:53.270,moving_enemy,EnemyTank,0,119.66342256351828,,119.66,False,1,0.3585,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0526,0.0438,0.0,2.0871,1.06,2.3597,0.0,9.25,9.32,0.06,0.2346,STOP,0.0,0.64,1.694,0.0068,0.0068,0.296,0.0,E,0.007,5.23,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.59,0.064,True,True,False
2026-06-24T16:05:53.840,moving_enemy,EnemyTank,0,119.6105744387232,,119.61,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0332,0.0277,0.0,2.0861,1.06,2.3392,0.0,9.25,9.32,0.07,0.2346,STOP,0.0,0.41,-0.417,0.0013,0.0013,0.057,0.0,STOP,0.0,5.09,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.395,0.065,True,True,False
2026-06-24T16:05:54.391,moving_enemy,EnemyTank,0,119.53677894775677,,119.06,True,3,0.0,-0.4705,-0.0016,0.4705,-0.6492,-0.0058,0.6492,iterative_p_vt_half_at2,0.0852,0.071,0.0,2.0744,1.06,2.3797,2.9579,9.25,9.26,0.01,0.234,STOP,0.0,-1.26,-3.019,-0.0127,-0.0127,-0.553,0.0,Q,0.013,3.49,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.159,0.007,True,True,True
2026-06-24T16:05:54.946,moving_enemy,EnemyTank,0,119.44793260765245,,118.88,True,4,0.0,-0.6746,0.0008,0.6746,-0.7649,-0.0011,0.7649,iterative_p_vt_half_at2,0.117,0.0975,0.0,2.0707,1.06,2.4077,3.8414,9.25,9.24,-0.02,0.2338,STOP,0.0,-1.81,-1.0,-0.0116,-0.0116,-0.505,0.0,Q,0.012,2.8,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.723,-0.018,True,True,False
2026-06-24T16:05:55.541,moving_enemy,EnemyTank,0,119.33148866785093,,118.66,True,5,0.0,-0.9069,-0.0001,0.9069,-0.8819,-0.0021,0.8819,iterative_p_vt_half_at2,0.1442,0.1202,0.0,2.0661,1.06,2.4303,4.8085,9.25,9.21,-0.04,0.2336,STOP,0.0,-2.35,-0.901,-0.0143,-0.0143,-0.62,0.0,Q,0.014,2.0,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-2.239,-0.042,True,True,False
2026-06-24T16:05:56.095,moving_enemy,EnemyTank,0,119.19761115367974,,118.44,True,6,0.0,-1.1546,-0.0022,1.1546,-0.9978,-0.0044,0.9978,iterative_p_vt_half_at2,0.1832,0.1526,0.0,2.0614,1.06,2.4646,5.8759,9.25,9.18,-0.07,0.2334,STOP,0.0,-3.0,-1.171,-0.0182,-0.0182,-0.793,0.0,Q,0.018,1.08,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-2.855,-0.07,True,False,False
2026-06-24T16:05:56.661,moving_enemy,EnemyTank,0,119.0490396338298,,118.24,True,7,0.0,-1.4009,-0.004,1.4009,-1.0793,-0.0057,1.0793,iterative_p_vt_half_at2,0.2235,0.1862,0.0,2.0573,1.06,2.5008,6.8784,9.25,9.18,-0.08,0.2333,STOP,0.0,-3.63,-1.12,-0.0215,-0.0215,-0.935,0.0,Q,0.021,0.12,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-3.464,-0.077,True,False,False
2026-06-24T16:05:57.237,moving_enemy,EnemyTank,0,118.88950463493556,,118.07,True,8,0.0,-1.6476,-0.0053,1.6476,-1.1382,-0.0059,1.1382,iterative_p_vt_half_at2,0.259,0.2159,0.0,2.0538,1.06,2.5328,7.824,9.25,9.16,-0.1,0.2331,STOP,0.0,-4.23,-1.046,-0.0245,-0.0245,-1.067,0.0,Q,0.025,-0.89,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-4.042,-0.099,True,False,False
2026-06-24T16:05:57.811,moving_enemy,EnemyTank,0,118.7224740318913,,117.93,True,9,0.0,-1.9046,-0.0066,1.9046,-1.198,-0.0062,1.198,iterative_p_vt_half_at2,0.296,0.2466,0.0,2.0508,1.06,2.5668,8.835,9.25,9.14,-0.12,0.233,STOP,0.0,-4.88,-1.119,-0.0281,-0.0281,-1.222,0.0,Q,0.028,-1.99,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-4.658,-0.118,True,False,False
2026-06-24T16:05:58.383,moving_enemy,EnemyTank,0,118.55394394667816,,117.83,True,10,0.0,-2.1479,-0.0077,2.1479,-1.2214,-0.0062,1.2214,iterative_p_vt_half_at2,0.3271,0.2726,0.0,2.0489,1.06,2.596,9.6917,9.25,9.14,-0.12,0.2329,STOP,0.0,-5.43,-0.974,-0.0308,-0.0308,-1.338,0.0,Q,0.031,-3.09,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-5.194,-0.116,True,False,False
2026-06-24T16:05:58.962,moving_enemy,EnemyTank,0,118.22759404488275,,117.78,True,12,0.0,-2.67,-0.0099,2.67,-1.2989,-0.006,1.2989,iterative_p_vt_half_at2,0.3981,0.3317,0.0,2.0476,1.06,2.6657,11.7323,9.25,9.12,-0.13,0.2328,STOP,0.0,-6.74,-2.248,-0.0402,-0.0402,-1.749,0.0,Q,0.04,-5.65,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-6.422,-0.135,True,False,False
2026-06-24T16:05:59.545,moving_enemy,EnemyTank,0,118.08208741297436,,117.84,True,13,0.0,-2.9193,-0.0108,2.9193,-1.3057,-0.0058,1.3057,iterative_p_vt_half_at2,0.4213,0.3511,0.0,2.049,1.06,2.6902,12.5787,9.25,9.14,-0.12,0.2329,STOP,0.0,-7.2,0.0,-0.0381,-0.0381,-1.659,0.0,Q,0.038,-6.94,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-6.897,-0.117,True,False,False
2026-06-24T16:06:00.127,moving_enemy,EnemyTank,0,117.95756508028879,,117.98,True,14,0.0,-3.1806,-0.0118,3.1806,-1.3315,-0.0056,1.3315,iterative_p_vt_half_at2,0.4538,0.3781,0.0,2.0518,1.06,2.7256,13.6149,9.25,9.14,-0.11,0.233,STOP,0.0,-7.83,-1.091,-0.0437,-0.0157,-1.9,-0.028,Q,0.016,-8.39,-0.0327,-1.219,True,0.0,0.0,A,0.033,False,False,False,0.18,-7.488,-0.112,True,False,False
2026-06-24T16:06:00.686,moving_enemy,EnemyTank,0,117.86106619279926,,118.16,True,15,0.0,-3.3904,-0.0121,3.3904,-1.2747,-0.0047,1.2747,iterative_p_vt_half_at2,0.4686,0.3905,0.0,2.0557,1.06,2.7443,14.1042,9.25,9.17,-0.08,0.2332,STOP,0.0,-8.13,-0.533,-0.0441,-0.0136,-1.92,-0.0305,Q,0.014,-9.14,-0.0356,-1.327,True,0.0,0.0,A,0.036,False,False,False,0.18,-7.782,-0.084,True,False,False
2026-06-24T16:06:01.246,moving_enemy,EnemyTank,0,117.79879374372189,,118.42,True,16,0.0,-3.6216,-0.0136,3.6216,-1.2801,-0.0055,1.2802,iterative_p_vt_half_at2,0.486,0.405,0.0,2.0611,1.06,2.7671,14.9223,9.25,9.19,-0.07,0.2334,STOP,0.0,-8.47,-0.608,-0.0461,-0.0134,-2.005,-0.0327,Q,0.013,-9.79,-0.0382,-1.422,True,0.0,0.0,A,0.038,False,False,False,0.18,-8.107,-0.066,True,False,False
2026-06-24T16:06:01.816,moving_enemy,EnemyTank,0,117.77308657284111,,118.56,True,17,0.0,-3.6955,-0.0138,3.6956,-1.0584,-0.0045,1.0584,iterative_p_vt_half_at2,0.4601,0.3834,0.0,2.0641,1.06,2.7442,14.1264,9.25,9.21,-0.05,0.2336,STOP,0.0,-8.01,0.809,-0.0408,-0.0087,-1.775,-0.0321,Q,0.009,-9.61,-0.0375,-1.396,True,0.0,0.0,A,0.037,False,False,False,0.18,-7.687,-0.045,True,False,False
2026-06-24T16:06:02.388,moving_enemy,EnemyTank,0,117.78346015780203,,118.68,True,18,0.0,-3.7031,-0.0137,3.7031,-0.8036,-0.0033,0.8036,iterative_p_vt_half_at2,0.4282,0.3569,0.0,2.0664,1.06,2.7147,13.0139,9.25,9.21,-0.04,0.2337,STOP,0.0,-7.43,1.001,-0.0374,-0.0065,-1.627,-0.0309,Q,0.006,-9.27,-0.0361,-1.346,True,0.0,0.0,A,0.036,False,False,False,0.18,-7.142,-0.041,True,False,False
2026-06-24T16:06:02.958,moving_enemy,EnemyTank,0,117.83007659519618,,118.99,True,19,0.0,-3.8205,-0.0141,3.8206,-0.7667,-0.0029,0.7667,iterative_p_vt_half_at2,0.4375,0.3646,0.0,2.073,1.06,2.7306,13.2906,9.25,9.25,-0.0,0.234,STOP,0.0,-7.61,-0.315,-0.041,-0.0089,-1.783,-0.0321,Q,0.009,-9.61,-0.0375,-1.396,True,0.0,0.0,A,0.037,False,False,False,0.18,-7.293,-0.001,True,False,False
2026-06-24T16:06:03.527,moving_enemy,EnemyTank,0,117.91245549314024,,119.26,True,20,0.0,-3.8771,-0.0143,3.8772,-0.6532,-0.0025,0.6532,iterative_p_vt_half_at2,0.4335,0.3613,0.0,2.0786,1.06,2.7322,13.0312,9.25,9.27,0.02,0.2342,STOP,0.0,-7.55,0.114,-0.0398,-0.0074,-1.73,-0.0324,Q,0.007,-9.69,-0.0378,-1.408,True,0.0,0.0,A,0.038,False,False,False,0.18,-7.238,0.018,True,False,False
2026-06-24T16:06:04.132,moving_enemy,EnemyTank,0,118.03073184294348,,119.46,True,21,0.0,-3.8618,-0.0143,3.8619,-0.4696,-0.0018,0.4696,iterative_p_vt_half_at2,0.4125,0.3438,0.0,2.0829,1.06,2.7154,12.2178,9.25,9.3,0.05,0.2344,STOP,0.0,-7.17,0.621,-0.0368,-0.0051,-1.6,-0.0317,Q,0.005,-9.5,-0.037,-1.38,True,0.0,0.0,A,0.037,False,False,False,0.18,-6.885,0.046,True,False,False
2026-06-24T16:06:04.674,moving_enemy,EnemyTank,0,118.18597457775208,,119.77,True,22,0.0,-3.8751,-0.0142,3.8752,-0.3701,-0.0013,0.3701,iterative_p_vt_half_at2,0.4051,0.3376,0.0,2.0893,1.06,2.7144,11.8821,9.25,9.33,0.07,0.2347,STOP,0.0,-7.05,0.236,-0.0369,-0.0051,-1.604,-0.0318,Q,0.005,-9.51,-0.0371,-1.381,True,0.0,0.0,A,0.037,False,False,False,0.18,-6.757,0.072,True,False,False
2026-06-24T16:06:05.243,moving_enemy,EnemyTank,0,118.37600965405576,,120.09,True,23,0.0,-3.8715,-0.0143,3.8716,-0.2727,-0.0011,0.2727,iterative_p_vt_half_at2,0.3997,0.3331,0.0,2.0956,1.06,2.7153,11.518,9.25,9.35,0.09,0.2349,STOP,0.0,-6.95,0.166,-0.0365,-0.0047,-1.588,-0.0318,Q,0.005,-9.52,-0.0371,-1.383,True,0.0,0.0,A,0.037,False,False,False,0.18,-6.665,0.095,True,False,False
2026-06-24T16:06:05.821,moving_enemy,EnemyTank,0,118.59906808495464,,120.45,True,24,0.0,-3.8758,-0.0153,3.8758,-0.2102,-0.0022,0.2103,iterative_p_vt_half_at2,0.3983,0.3319,0.0,2.1023,1.06,2.7206,11.3224,9.25,9.38,0.13,0.235,STOP,0.0,-6.93,0.034,-0.0367,-0.0046,-1.595,-0.0321,Q,0.005,-9.6,-0.0375,-1.395,True,0.0,0.0,A,0.037,False,False,False,0.18,-6.644,0.127,True,False,False
2026-06-24T16:06:06.424,moving_enemy,EnemyTank,0,118.8656141836105,,120.85,True,25,0.0,-3.8599,-0.0138,3.8599,-0.137,0.0003,0.137,iterative_p_vt_half_at2,0.3939,0.3282,0.0,2.1095,1.06,2.7233,11.0198,9.25,9.41,0.16,0.2351,STOP,0.0,-6.86,0.126,-0.0361,-0.0039,-1.57,-0.0322,Q,0.004,-9.64,-0.0376,-1.4,True,0.0,0.0,A,0.038,False,False,False,0.18,-6.573,0.157,True,False,False
2026-06-24T16:06:07.013,moving_enemy,EnemyTank,0,119.50857411879707,,121.67,True,27,0.0,-3.767,-0.0135,3.767,0.0094,0.0005,0.0094,iterative_p_vt_half_at2,0.3796,0.3164,0.1,2.124,1.06,2.7236,10.2252,9.25,9.47,0.22,0.2352,R,0.055,-6.61,0.424,-0.0342,-0.0022,-1.486,-0.032,Q,0.002,-9.58,-0.0374,-1.392,True,0.055,0.251,A,0.037,False,False,False,0.18,-6.338,0.175,True,False,False
2026-06-24T16:06:07.582,moving_enemy,EnemyTank,0,119.64119855319467,,120.39,True,28,0.0,-2.9558,0.0085,2.9558,1.334,0.0363,1.3345,iterative_p_vt_half_at2,0.1854,0.1545,0.0,2.1011,1.06,2.5065,3.2211,9.37,9.37,0.01,0.235,STOP,0.0,-2.84,6.629,-0.0018,-0.0018,-0.077,0.0,Q,0.002,-5.86,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-2.822,0.006,True,False,False
2026-06-24T16:06:08.204,moving_enemy,EnemyTank,0,119.6437006532073,,119.44,True,29,0.0,-1.931,0.0053,1.931,2.2758,0.0233,2.2759,iterative_p_vt_half_at2,0.0163,0.0136,0.0,2.0823,1.06,2.3186,1.6418,9.41,9.29,-0.12,0.2344,STOP,0.0,-0.22,4.203,0.0072,0.0072,0.315,0.0,STOP,0.0,-3.29,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.277,-0.119,True,False,False
2026-06-24T16:06:08.783,moving_enemy,EnemyTank,0,119.6401111862925,,119.01,True,30,0.0,-1.2446,0.0031,1.2446,2.5654,0.0147,2.5655,iterative_p_vt_half_at2,0.0648,0.054,0.0,2.0734,1.06,2.3582,4.1985,9.41,9.24,-0.17,0.2339,STOP,0.0,1.02,2.146,0.0097,0.0097,0.422,0.0,E,0.01,-2.07,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.945,-0.169,True,True,True
2026-06-24T16:06:09.365,moving_enemy,EnemyTank,0,119.6180958239568,,119.62,False,1,0.1928,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.083,0.0692,0.0,2.0862,1.06,2.3892,0.0,9.41,9.32,-0.09,0.2346,STOP,0.0,-1.0,-3.472,-0.0123,-0.0123,-0.533,0.0,Q,0.012,-4.0,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.907,-0.094,True,True,False
2026-06-24T16:06:09.977,moving_enemy,EnemyTank,0,119.57253421733999,,119.57,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0764,0.0637,0.0,2.0852,1.06,2.3817,0.0,9.41,9.31,-0.1,0.2345,STOP,0.0,-0.92,0.132,-0.0046,-0.0046,-0.201,0.0,Q,0.005,-3.88,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.886,-0.103,True,True,False
2026-06-24T16:06:10.565,moving_enemy,EnemyTank,0,119.49891420502345,,119.01,True,3,0.0,0.3972,0.0017,0.3973,0.7801,0.0007,0.7801,iterative_p_vt_half_at2,0.0663,0.0553,0.0,2.0734,1.06,2.3597,3.1093,9.41,9.25,-0.16,0.234,STOP,0.0,0.98,3.236,0.0117,0.0117,0.507,0.0,E,0.012,-2.2,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.887,-0.163,True,True,False
2026-06-24T16:06:11.171,moving_enemy,EnemyTank,0,119.41327011734327,,118.73,True,4,0.0,0.6796,0.0026,0.6796,1.0559,0.0022,1.0559,iterative_p_vt_half_at2,0.1281,0.1068,0.0,2.0675,1.06,2.4156,4.7224,9.41,9.22,-0.19,0.2337,STOP,0.0,2.07,1.794,0.0145,0.0145,0.632,0.0,E,0.015,-1.18,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,1.952,-0.194,True,True,True
2026-06-24T16:06:11.793,moving_enemy,EnemyTank,0,119.15784635383667,,118.31,True,6,0.0,1.1371,-0.0044,1.1371,1.1441,-0.0078,1.1441,iterative_p_vt_half_at2,0.1816,0.1514,0.15,2.0589,1.06,2.4605,6.2612,9.41,9.18,-0.23,0.2333,F,0.055,2.96,1.431,0.0185,0.0185,0.806,0.0,E,0.019,0.29,0.0,0.0,False,-0.055,-0.251,STOP,0.0,False,False,False,0.18,2.811,-0.185,True,False,False
2026-06-24T16:06:12.381,moving_enemy,EnemyTank,0,119.01467203052937,,118.17,True,7,0.0,1.3179,-0.0081,1.3179,1.0971,-0.0108,1.0971,iterative_p_vt_half_at2,0.1933,0.161,0.0,2.0558,1.06,2.469,6.598,9.29,9.16,-0.13,0.2332,STOP,0.0,3.16,0.345,0.0174,0.0174,0.758,0.0,E,0.017,0.88,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.022,-0.135,True,False,False
