timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,enemy_accel_x,enemy_accel_z,enemy_accel,intercept_solver,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,target_angle_rate_deg_s,yaw_closing_rate_deg_s,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,predicted_turret_yaw_rate,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,pitch_signed_effort,predicted_pitch_rate,move_ad_command,move_ad_weight,aim_aligned,predictive_aim_aligned,fire_alignment_ready,predictive_fire_lookahead_seconds,predicted_turret_error_at_fire,predicted_pitch_error_at_fire,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T16:11:59.190,moving_enemy,EnemyTank,0,119.98342920843382,,120.02,True,11,0.0,0.0141,-0.0034,0.0145,0.0232,0.0018,0.0233,iterative_p_vt_half_at2,6.0,0.0418,5.0,0.0067,16.0574,2.0946,1.06,8.3146,0.9198,7.38,9.35,1.97,0.2349,R,0.148,0.67,0.384,0.0043,0.0043,0.188,0.0,E,0.004,0.44,0.0,0.0,False,0.1476,0.673,STOP,0.0,False,False,False,0.18,0.637,1.851,True,False,False
2026-06-24T16:11:59.758,moving_enemy,EnemyTank,0,119.98056428937187,,119.97,True,12,0.0,-0.0158,-0.0041,0.0163,-0.0218,0.0005,0.0218,iterative_p_vt_half_at2,5.04,0.0088,4.2,-0.0075,15.5598,2.0934,1.06,7.3534,0.706,7.87,9.34,1.47,0.2348,R,0.108,-0.14,-1.423,-0.0036,-0.0036,-0.155,0.0,STOP,0.0,-0.35,0.0,0.0,False,0.1084,0.495,STOP,0.0,False,False,False,0.18,-0.109,1.382,True,False,False
2026-06-24T16:12:00.311,moving_enemy,EnemyTank,0,119.95836487450512,,119.53,True,13,0.0,-0.0651,-0.0178,0.0674,-0.0847,-0.0186,0.0867,iterative_p_vt_half_at2,3.72,0.0454,3.1,-0.0313,18.5079,2.0843,1.06,6.0243,1.9797,8.25,9.3,1.05,0.2344,R,0.084,-0.84,-1.274,-0.007,-0.007,-0.305,0.0,Q,0.007,-0.98,0.0,0.0,False,0.0842,0.384,STOP,0.0,False,False,False,0.18,-0.786,0.979,True,False,False
2026-06-24T16:12:00.890,moving_enemy,EnemyTank,0,119.83648726384996,,119.05,True,15,0.0,-0.2441,-0.0759,0.2557,-0.2571,-0.0788,0.2689,iterative_p_vt_half_at2,1.44,0.0615,1.2,-0.1184,20.4251,2.0742,1.06,3.7342,2.8295,8.76,9.25,0.49,0.234,R,0.055,-1.26,-0.718,-0.0081,-0.0081,-0.352,0.0,Q,0.008,-1.54,0.0,0.0,False,0.055,0.251,STOP,0.0,False,False,False,0.18,-1.193,0.446,True,False,False
2026-06-24T16:12:01.460,moving_enemy,EnemyTank,0,119.77058899718679,,119.15,True,16,0.0,-0.344,-0.0941,0.3566,-0.3278,-0.0836,0.3383,iterative_p_vt_half_at2,0.72,0.0571,0.6,-0.1666,19.898,2.0763,1.06,3.0163,2.6145,8.92,9.26,0.34,0.2341,R,0.055,-1.14,0.21,-0.0056,-0.0056,-0.244,0.0,Q,0.006,-1.59,0.0,0.0,False,0.055,0.251,STOP,0.0,False,True,True,0.18,-1.093,0.299,True,False,False
2026-06-24T16:12:02.042,moving_enemy,EnemyTank,0,119.71768731851405,,119.34,True,17,0.0,-0.4423,-0.0973,0.4529,-0.3764,-0.067,0.3823,iterative_p_vt_half_at2,0.0628,0.0523,0.05,-0.2136,18.9458,2.08,1.06,2.3628,2.1366,9.06,9.28,0.21,0.2343,R,0.055,-0.95,0.315,-0.0044,-0.0044,-0.192,0.0,Q,0.004,-1.54,0.0,0.0,False,0.055,0.251,STOP,0.0,True,True,True,0.18,-0.919,0.168,True,True,True
2026-06-24T16:12:02.588,moving_enemy,EnemyTank,0,119.68322281907756,,119.42,True,18,0.0,-0.549,-0.0887,0.5561,-0.4245,-0.0388,0.4262,iterative_p_vt_half_at2,0.0761,0.0634,0.0,-0.2647,19.6492,2.082,1.06,2.378,2.5261,9.21,9.28,0.07,0.2343,STOP,0.0,-1.25,-0.534,-0.0077,-0.0077,-0.334,0.0,Q,0.008,-1.93,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.186,0.073,True,True,False
2026-06-24T16:12:03.141,moving_enemy,EnemyTank,0,119.66627814177912,,119.55,True,19,0.0,-0.6549,-0.073,0.659,-0.4582,-0.0084,0.4583,iterative_p_vt_half_at2,0.0878,0.0732,0.0,-0.315,20.4684,2.0847,1.06,2.3925,2.8851,9.25,9.3,0.05,0.2345,STOP,0.0,-1.5,-0.455,-0.0088,-0.0088,-0.385,0.0,Q,0.009,-2.33,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.428,0.05,True,True,False
2026-06-24T16:12:03.705,moving_enemy,EnemyTank,0,119.66105105423144,,119.7,True,20,0.0,-0.8421,-0.0591,0.8442,-0.6142,0.0138,0.6143,iterative_p_vt_half_at2,0.1088,0.0907,0.0,-0.404,22.6238,2.0879,1.06,2.4168,3.8301,9.25,9.32,0.08,0.2346,STOP,0.0,-2.05,-0.983,-0.0128,-0.0128,-0.559,0.0,Q,0.013,-3.06,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-1.952,0.076,True,True,False
2026-06-24T16:12:04.268,moving_enemy,EnemyTank,0,119.67073417867441,,119.88,True,21,0.0,-1.0334,-0.0438,1.0343,-0.7247,0.0315,0.7254,iterative_p_vt_half_at2,0.134,0.1116,0.0,-0.4942,23.0273,2.0917,1.06,2.4456,4.6945,9.25,9.35,0.1,0.2348,STOP,0.0,-2.57,-0.922,-0.0155,-0.0155,-0.673,0.0,Q,0.015,-3.82,0.0,0.0,False,0.0,0.0,STOP,0.0,False,True,True,0.18,-2.45,0.099,True,True,True
2026-06-24T16:12:04.816,moving_enemy,EnemyTank,0,119.69687427415403,,120.09,True,22,0.0,-1.2401,-0.0285,1.2405,-0.8275,0.0446,0.8288,iterative_p_vt_half_at2,0.1624,0.1354,0.0,-0.5908,23.0524,2.0957,1.06,2.4782,5.6148,9.25,9.36,0.11,0.2349,STOP,0.0,-3.12,-1.002,-0.0185,-0.0185,-0.807,0.0,Q,0.019,-4.65,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-2.975,0.109,True,False,False
2026-06-24T16:12:05.391,moving_enemy,EnemyTank,0,119.73517475514315,,120.32,True,23,0.0,-1.4751,-0.0172,1.4752,-0.9589,0.0497,0.9602,iterative_p_vt_half_at2,0.1961,0.1634,0.0,-0.6998,23.0866,2.1,1.06,2.5161,6.7475,9.25,9.38,0.13,0.235,STOP,0.0,-3.77,-1.134,-0.0223,-0.0223,-0.968,0.0,Q,0.022,-5.64,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-3.598,0.132,True,False,False
2026-06-24T16:12:05.986,moving_enemy,EnemyTank,0,119.79129263203355,,120.53,True,24,0.0,-1.6728,-0.0098,1.6728,-0.9718,0.0468,0.973,iterative_p_vt_half_at2,0.2174,0.1812,0.0,-0.7906,23.1181,2.1036,1.06,2.541,7.3891,9.25,9.39,0.14,0.235,STOP,0.0,-4.19,-0.701,-0.0236,-0.0236,-1.027,0.0,Q,0.024,-6.48,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-4.004,0.139,True,False,False
2026-06-24T16:12:06.540,moving_enemy,EnemyTank,0,119.86698636797338,,120.86,True,25,0.0,-1.9486,-0.0047,1.9486,-1.1088,0.0421,1.1096,iterative_p_vt_half_at2,0.2563,0.2135,0.0,-0.9157,23.1733,2.1095,1.06,2.5857,8.746,9.25,9.41,0.16,0.2351,STOP,0.0,-4.95,-1.371,-0.029,-0.029,-1.26,0.0,Q,0.029,-7.72,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,-4.722,0.162,True,False,False
2026-06-24T16:12:07.119,moving_enemy,EnemyTank,0,119.96688400411291,,121.19,True,26,0.0,-2.1903,-0.0013,2.1903,-1.1525,0.0361,1.1531,iterative_p_vt_half_at2,0.2858,0.2382,0.05,-1.0233,23.2275,2.1156,1.06,2.6214,9.7024,9.25,9.45,0.2,0.2352,R,0.055,-5.53,-1.009,-0.0313,-0.0018,-1.363,-0.0295,Q,0.002,-8.84,-0.0345,-1.284,True,0.055,0.251,A,0.034,False,False,False,0.18,-5.287,0.155,True,False,False
2026-06-24T16:12:07.698,moving_enemy,EnemyTank,0,120.09636961913127,,121.58,True,27,0.0,-2.4204,0.0012,2.4204,-1.1636,0.0303,1.164,iterative_p_vt_half_at2,0.3127,0.2606,0.1,-1.1234,23.2892,2.1224,1.06,2.6552,10.5287,9.26,9.47,0.21,0.2352,R,0.055,-6.07,-0.927,-0.034,-0.0008,-1.48,-0.0332,STOP,0.0,-9.95,-0.0388,-1.446,True,0.055,0.251,A,0.039,False,False,False,0.18,-5.803,0.17,True,False,False
2026-06-24T16:12:08.283,moving_enemy,EnemyTank,0,120.46692035573076,,122.77,True,29,0.0,-2.9801,0.0046,2.9801,-1.3078,0.021,1.308,iterative_p_vt_half_at2,0.3755,0.3129,0.0,-1.356,23.2373,2.1438,1.06,2.7392,13.0699,9.55,9.56,0.0,0.2355,STOP,0.0,-7.27,-2.053,-0.0426,-0.0053,-1.855,-0.0374,Q,0.005,-11.19,-0.0437,-1.626,True,0.0,0.0,A,0.044,False,False,False,0.18,-6.937,0.005,True,False,False
2026-06-24T16:12:08.859,moving_enemy,EnemyTank,0,120.71999704790814,,123.4,True,30,0.0,-3.219,0.0053,3.219,-1.2934,0.0167,1.2935,iterative_p_vt_half_at2,0.3874,0.3229,0.0,-1.4496,23.1895,2.1551,1.06,2.7625,13.8278,9.57,9.61,0.04,0.2356,STOP,0.0,-7.49,-0.376,-0.0404,-0.002,-1.759,-0.0384,Q,0.002,-11.51,-0.0449,-1.672,True,0.0,0.0,A,0.045,False,False,False,0.18,-7.17,0.04,True,False,False
2026-06-24T16:12:09.433,moving_enemy,EnemyTank,0,121.01620186892528,,124.19,True,31,0.0,-3.476,0.0064,3.476,-1.3214,0.014,1.3214,iterative_p_vt_half_at2,0.4086,0.3405,0.0,-1.5452,23.1595,2.1693,1.06,2.7979,14.8978,9.57,9.66,0.09,0.2358,STOP,0.0,-7.89,0.0,-0.0418,-0.0018,-1.818,-0.0399,Q,0.002,-11.96,-0.0466,-1.738,True,0.0,0.0,A,0.047,False,False,False,0.18,-7.559,0.095,True,False,False
2026-06-24T16:12:10.011,moving_enemy,EnemyTank,0,121.3458558892848,,124.72,True,32,0.0,-3.622,0.0069,3.622,-1.188,0.0112,1.1881,iterative_p_vt_half_at2,0.4018,0.3348,0.0,-1.5962,23.0922,2.1789,1.06,2.8007,14.8037,9.57,9.71,0.14,0.2359,STOP,0.0,-7.73,0.267,-0.0404,-0.0009,-1.759,-0.0396,STOP,0.0,-11.85,-0.0462,-1.721,True,0.0,0.0,A,0.046,False,False,False,0.18,-7.415,0.143,True,False,False
2026-06-24T16:12:10.574,moving_enemy,EnemyTank,0,121.47330452586156,,122.91,True,33,0.0,-2.9409,-0.0119,2.9409,0.0191,-0.0167,0.0254,iterative_p_vt_half_at2,0.2046,0.1705,0.0,-1.3347,22.7972,2.1463,1.06,2.571,7.4983,9.57,9.57,0.0,0.2355,STOP,0.0,-3.89,6.828,-0.0069,0.0198,-0.302,-0.0268,E,0.02,-8.02,-0.0313,-1.165,True,0.0,0.0,A,0.031,False,False,False,0.18,-3.833,0.002,True,False,False
2026-06-24T16:12:11.145,moving_enemy,EnemyTank,0,121.47281247434627,,121.54,True,34,0.0,-1.9234,-0.0102,1.9234,1.3864,-0.0103,1.3865,iterative_p_vt_half_at2,0.0175,0.0146,0.0,-0.8929,15.1613,2.1218,1.06,2.3594,0.6811,9.57,9.48,-0.09,0.2352,STOP,0.0,-0.22,6.421,0.0117,0.0117,0.508,0.0,STOP,0.0,-4.09,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,-0.313,-0.091,True,False,False
2026-06-24T16:12:11.717,moving_enemy,EnemyTank,0,121.47036672262583,,121.0,True,35,0.0,-1.2373,-0.0063,1.2373,1.9671,-0.0024,1.9671,iterative_p_vt_half_at2,0.0885,0.0738,0.0,-0.5796,21.0675,2.112,1.06,2.4206,2.768,9.57,9.42,-0.15,0.2351,STOP,0.0,1.55,3.108,0.0145,0.0145,0.629,0.0,E,0.014,-2.12,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,1.441,-0.146,True,True,True
2026-06-24T16:12:12.264,moving_enemy,EnemyTank,0,121.44700039482596,,121.45,False,1,0.2509,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0159,0.0132,0.0,0.0,14.4051,2.1201,1.06,2.356,0.0,9.57,9.47,-0.1,0.2352,STOP,0.0,0.19,-2.494,-0.004,-0.004,-0.173,0.0,STOP,0.0,-3.34,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.222,-0.102,True,True,False
2026-06-24T16:12:12.838,moving_enemy,EnemyTank,0,121.40100436570577,,121.4,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0122,0.0102,0.0,0.0,14.3871,2.1193,1.06,2.3515,0.0,9.57,9.46,-0.11,0.2352,STOP,0.0,0.15,-0.077,0.0006,0.0006,0.027,0.0,STOP,0.0,-3.22,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,0.141,-0.107,True,True,False
2026-06-24T16:12:13.391,moving_enemy,EnemyTank,0,121.3327421995182,,120.81,True,3,0.0,0.4277,-0.0012,0.4277,0.7991,0.0002,0.7991,iterative_p_vt_half_at2,0.1068,0.089,0.0,0.2008,21.6442,2.1087,1.06,2.4355,3.4116,9.57,9.42,-0.15,0.2351,STOP,0.0,1.93,3.226,0.0167,0.0167,0.725,0.0,E,0.017,-1.44,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,1.796,-0.15,True,True,False
2026-06-24T16:12:13.969,moving_enemy,EnemyTank,0,121.24447004440897,,120.63,True,4,0.0,0.6287,-0.0018,0.6287,0.8726,-0.0006,0.8726,iterative_p_vt_half_at2,0.1286,0.1072,0.0,0.296,22.7922,2.1055,1.06,2.4541,4.1706,9.57,9.4,-0.17,0.235,STOP,0.0,2.44,0.892,0.0147,0.0147,0.641,0.0,E,0.015,-0.83,0.0,0.0,False,0.0,0.0,STOP,0.0,True,True,True,0.18,2.327,-0.167,True,True,True
2026-06-24T16:12:14.497,moving_enemy,EnemyTank,0,121.1380947704059,,120.43,True,5,0.0,0.8591,-0.0024,0.8591,0.9787,-0.0013,0.9787,iterative_p_vt_half_at2,0.1517,0.1265,0.0,0.4058,22.5726,2.1018,1.06,2.4736,5.1191,9.57,9.38,-0.19,0.235,STOP,0.0,2.85,0.779,0.0167,0.0167,0.726,0.0,E,0.017,-0.08,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,2.724,-0.187,True,False,False
2026-06-24T16:12:15.074,moving_enemy,EnemyTank,0,121.0221915036598,,120.29,True,6,0.0,1.0642,0.0,1.0642,1.0102,0.0022,1.0102,iterative_p_vt_half_at2,0.1717,0.1431,0.0,0.5041,22.5499,2.0994,1.06,2.4911,5.7855,9.57,9.37,-0.19,0.235,STOP,0.0,3.23,0.647,0.0184,0.0184,0.8,0.0,E,0.018,0.6,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.083,-0.193,True,False,False
2026-06-24T16:12:15.656,moving_enemy,EnemyTank,0,120.78000939639796,,120.09,True,8,0.0,1.4469,0.0087,1.4469,1.0249,0.0114,1.025,iterative_p_vt_half_at2,0.2052,0.171,0.1,0.6884,22.5665,2.0957,1.06,2.521,6.9045,9.57,9.35,-0.21,0.2349,F,0.055,3.86,1.088,0.0226,0.0226,0.984,0.0,E,0.023,1.98,0.0,0.0,False,-0.055,-0.251,STOP,0.0,False,False,False,0.18,3.682,-0.17,True,False,False
2026-06-24T16:12:16.233,moving_enemy,EnemyTank,0,120.66899775351997,,120.06,True,9,0.0,1.5175,0.0106,1.5175,0.8619,0.0112,0.862,iterative_p_vt_half_at2,0.1922,0.1602,0.0,0.7225,22.5672,2.0953,1.06,2.5075,6.5151,9.43,9.36,-0.07,0.2349,STOP,0.0,3.61,-0.424,0.0183,0.0183,0.796,0.0,E,0.018,2.22,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.471,-0.068,True,False,False
2026-06-24T16:12:16.809,moving_enemy,EnemyTank,0,120.56411899278861,,120.02,True,10,0.0,1.5785,0.0121,1.5785,0.7286,0.0104,0.7287,iterative_p_vt_half_at2,0.186,0.155,0.0,0.752,22.5797,2.0947,1.06,2.5007,6.2259,9.41,9.36,-0.05,0.2349,STOP,0.0,3.5,-0.199,0.0182,0.0182,0.79,0.0,E,0.018,2.51,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.358,-0.05,True,False,False
2026-06-24T16:12:17.385,moving_enemy,EnemyTank,0,120.46622925969936,,120.0,True,11,0.0,1.6076,0.0129,1.6077,0.5853,0.0089,0.5854,iterative_p_vt_half_at2,0.1777,0.1481,0.0,0.7663,22.5992,2.0941,1.06,2.4918,5.8236,9.41,9.35,-0.06,0.2349,STOP,0.0,3.35,-0.265,0.0172,0.0172,0.749,0.0,E,0.017,2.74,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.213,-0.056,True,False,False
2026-06-24T16:12:17.990,moving_enemy,EnemyTank,0,120.37503077306896,,119.97,True,12,0.0,1.6054,0.0133,1.6055,0.4361,0.0071,0.4362,iterative_p_vt_half_at2,0.1679,0.1399,0.0,0.7655,22.6272,2.0936,1.06,2.4814,5.3267,9.41,9.34,-0.06,0.2349,STOP,0.0,3.17,-0.302,0.0162,0.0162,0.703,0.0,E,0.016,2.93,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.038,-0.064,True,False,False
2026-06-24T16:12:18.539,moving_enemy,EnemyTank,0,120.2904053371265,,119.93,True,13,0.0,1.6402,0.0138,1.6403,0.3749,0.006,0.375,iterative_p_vt_half_at2,0.1689,0.1408,0.0,0.7827,22.6645,2.0928,1.06,2.4817,5.2254,9.41,9.35,-0.06,0.2348,STOP,0.0,3.19,0.047,0.017,0.017,0.74,0.0,E,0.017,3.31,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.058,-0.057,True,False,False
2026-06-24T16:12:19.105,moving_enemy,EnemyTank,0,120.21223980619584,,119.9,True,14,0.0,1.6588,0.014,1.6588,0.3065,0.0048,0.3065,iterative_p_vt_half_at2,0.1681,0.1401,0.0,0.792,22.7049,2.092,1.06,2.4801,5.0569,9.41,9.34,-0.07,0.2348,STOP,0.0,3.18,0.0,0.0169,0.0169,0.733,0.0,E,0.017,3.65,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.049,-0.067,True,False,False
2026-06-24T16:12:19.675,moving_enemy,EnemyTank,0,120.14090941181989,,119.88,True,15,0.0,1.6159,0.0138,1.6159,0.1768,0.0033,0.1768,iterative_p_vt_half_at2,0.1578,0.1315,0.0,0.7717,22.7501,2.0916,1.06,2.4694,4.5294,9.41,9.33,-0.08,0.2348,STOP,0.0,2.99,-0.332,0.0152,0.0152,0.661,0.0,E,0.015,3.82,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,2.872,-0.079,True,False,False
2026-06-24T16:12:20.244,moving_enemy,EnemyTank,0,120.07632037763281,,119.84,True,16,0.0,1.6792,0.0144,1.6793,0.2249,0.0034,0.2249,iterative_p_vt_half_at2,0.1697,0.1414,0.0,0.8025,22.8032,2.0908,1.06,2.4805,4.8573,9.41,9.33,-0.08,0.2347,STOP,0.0,3.23,0.412,0.0179,0.0179,0.779,0.0,E,0.018,4.4,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.085,-0.077,True,False,False
2026-06-24T16:12:20.814,moving_enemy,EnemyTank,0,120.01800372529206,,119.82,True,17,0.0,1.6839,0.0145,1.684,0.1751,0.0027,0.1751,iterative_p_vt_half_at2,0.1703,0.1419,0.0,0.805,22.8522,2.0904,1.06,2.4807,4.7162,9.41,9.34,-0.07,0.2347,STOP,0.0,3.24,0.03,0.0172,0.0172,0.75,0.0,E,0.017,4.75,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.108,-0.068,True,False,False
2026-06-24T16:12:21.390,moving_enemy,EnemyTank,0,119.96606459031366,,119.81,True,18,0.0,1.6605,0.0142,1.6606,0.1007,0.0017,0.1007,iterative_p_vt_half_at2,0.1648,0.1373,0.0,0.794,22.9037,2.0901,1.06,2.4748,4.4181,9.41,9.33,-0.08,0.2347,STOP,0.0,3.14,-0.17,0.0163,0.0163,0.71,0.0,E,0.016,5.03,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.017,-0.077,True,False,False
2026-06-24T16:12:21.990,moving_enemy,EnemyTank,0,119.92045257981717,,119.79,True,19,0.0,1.6687,0.0145,1.6688,0.0866,0.0016,0.0866,iterative_p_vt_half_at2,0.1673,0.1394,0.0,0.7981,22.9602,2.0898,1.06,2.4771,4.3994,9.41,9.32,-0.09,0.2347,STOP,0.0,3.2,0.094,0.0172,0.0172,0.746,0.0,E,0.017,5.45,0.0,0.0,False,0.0,0.0,STOP,0.0,False,False,False,0.18,3.067,-0.085,True,False,False
