shot_id,fire_time,impact_time,flight_time_sec,hit,impact_x,impact_y,impact_z,player_x_fire,player_y_fire,player_z_fire,enemy_x_fire,enemy_y_fire,enemy_z_fire,enemy_health_fire,target_type,target_name,target_index,target_distance,target_bearing,observed_enemy_x_fire,observed_enemy_y_fire,observed_enemy_z_fire,enemy_velocity_x_fire,enemy_velocity_z_fire,enemy_speed_fire,reversal_hold_remaining_fire,predicted_control_time_fire,predicted_yaw_control_time_fire,predicted_pitch_control_time_fire,predicted_flight_time_fire,flight_time_correction_factor_fire,predicted_total_intercept_time_fire,lead_distance_fire,distance_fire,target_world_angle_fire,player_body_yaw_fire,player_turret_yaw_fire,player_turret_pitch_fire,body_error_fire,turret_error_fire,desired_pitch_fire,pitch_error_fire,pitch_fire_tolerance,ballistic_R_fire,ballistic_dy_fire,ballistic_discriminant_fire,ballistic_mode_fire,theta_raw_deg_fire,theta_with_bias_deg_fire,pitch_bias_deg_fire,muzzle_speed_fire,impact_error_to_enemy_fire,range_error_fire,z_shortfall_fire,forward_error_fire,lateral_error_fire,vertical_error_fire,tune_target_range,tune_impact_range,tune_range_error,tune_theta_used,tune_range_derivative,tune_delta_theta_deg,tune_old_pitch_bias_deg,tune_new_pitch_bias_deg,action_moveWS_command,action_moveWS_weight,action_moveAD_command,action_moveAD_weight,action_turretQE_command,action_turretQE_weight,action_turretRF_command,action_turretRF_weight
1,2026-06-24T15:14:21.508,2026-06-24T15:14:23.683,2.1746,terrain,149.26,7.853441,272.7057,150.0,7.974414348602295,149.9993438720703,147.09789825913816,8.599130630493164,269.436017752864,100.0,moving_enemy,EnemyTank,0,119.72881291749394,,148.59994506835938,8.599130630493164,269.719970703125,-0.5276,-0.0997,0.5369,0.0,0.0931,0.0776,0.0,2.1539,1.096,2.847,1.5287,119.47,-1.39,-0.0,359.7,9.2,-1.39,-1.1,9.3,0.1,0.2344,119.4719,0.6247,12981881.3035,low_angle_solution,9.3018,9.3018,0.0,61.6036,3.990182822891559,-3.236660780982149,-3.269682247135961,3.2161976769701206,2.2408878681731976,-0.745689630493164,119.4719,122.7086,-3.2367,9.3018,733.2679,0.0,0.0,0.0,STOP,0.0,STOP,0.0,Q,0.006,STOP,0.0
3,2026-06-24T15:14:30.127,2026-06-24T15:14:32.252,2.1247,enemy,139.0978,8.538404,268.891,150.00013732910156,7.97617769241333,149.9977264404297,140.3129936370734,8.599952697753906,269.6317716835809,100.0,moving_enemy,EnemyTank,0,120.1276643529387,,139.06468200683594,8.599952697753906,269.6266174316406,0.4428,0.0018,0.4428,0.0,0.0535,0.0446,0.0,2.1658,1.096,2.8193,1.2483,120.03,-4.63,358.46,354.73,9.27,-3.09,0.64,9.36,0.09,0.2349,120.0256,0.6238,12926689.0453,low_angle_solution,9.3569,9.3569,0.0,61.558,1.4245092154753098,0.6335123945125929,0.7407716835808742,-0.6402780355893449,-1.271016246914543,-0.06154869775390637,120.0256,119.3921,0.6335,9.3569,731.7074,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.006,STOP,0.0
4,2026-06-24T15:14:44.523,2026-06-24T15:14:46.628,2.1047,enemy,159.97,8.513815,268.9704,150.00047302246094,7.999520301818848,149.9954833984375,162.25027024182967,8.625082969665527,269.7012666174934,95.0,moving_enemy,EnemyTank,0,120.14658799087623,,160.30670166015625,8.625082969665527,269.69921875,0.6777,0.0007,0.6777,0.0,0.0963,0.0803,0.0,2.1715,1.096,2.8678,1.9436,120.33,5.84,359.93,4.66,9.27,5.92,1.19,9.38,0.12,0.235,120.3309,0.6256,12919493.7027,low_angle_solution,9.3809,9.3809,0.0,61.558,2.3971188851230716,0.9390421259914206,0.7308666174934046,-0.9592031867523697,-2.1940208829599337,-0.1112679696655281,120.3309,119.3919,0.939,9.3809,731.4995,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.003,STOP,0.0
,,2026-06-24T15:14:46.629,,enemy,159.97,8.513815,268.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T15:14:46.630,,enemy,159.97,8.513815,268.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2026-06-24T15:14:57.387,2026-06-24T15:14:59.554,2.1669,terrain,138.2101,7.739233,274.2969,150.0,7.984559059143066,149.99411010742188,140.46545676009217,8.599990844726562,269.90059865553013,35.0,moving_enemy,EnemyTank,0,120.30864349204073,,139.3919677734375,8.599990844726562,269.83416748046875,0.377,0.0233,0.3778,0.0,0.0766,0.0638,0.0,2.1706,1.096,2.8472,1.0755,120.28,-4.55,356.65,354.55,9.43,-1.19,0.9,9.37,-0.06,0.235,120.285,0.6154,12921311.1438,low_angle_solution,9.3725,9.3725,0.0,61.558,5.015476417444231,-4.575695676467504,-4.396301344469862,4.561242047045742,-1.8997817282369196,-0.8607578447265629,120.285,124.8607,-4.5757,9.3725,731.5723,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.007,STOP,0.0
7,2026-06-24T15:15:11.530,2026-06-24T15:15:13.651,2.121,enemy,160.0885,8.660172,270.0092,149.99978637695312,7.998465061187744,149.9921112060547,163.274961481604,8.600377082824707,270.0156224207298,35.0,moving_enemy,EnemyTank,0,120.51644305071174,,160.94509887695312,8.600377082824707,270.010498046875,0.8017,0.0018,0.8017,0.0,0.1269,0.1057,0.0,2.1792,1.096,2.9061,2.3299,120.76,6.31,359.68,4.74,9.43,6.63,1.57,9.4,-0.03,0.235,120.7554,0.6019,12911403.1337,low_angle_solution,9.4015,9.4015,0.0,61.558,3.1870289382674235,0.3150542934331497,0.006422420729791156,-0.3566852119607861,-3.1664418012656528,0.059794917175292284,120.7554,120.4404,0.3151,9.4015,731.3206,0.0,0.0,0.0,STOP,0.0,STOP,0.0,E,0.005,STOP,0.0
,,2026-06-24T15:15:13.652,,enemy,160.0885,8.660172,270.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T15:15:13.653,,enemy,160.0885,8.660172,270.0092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2026-06-24T15:15:27.127,,enemy,139.4142,8.642005,269.9654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
