timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,enemy_velocity_x,enemy_velocity_z,enemy_speed,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,move_ad_command,move_ad_weight,aim_aligned,spawn_arm_ready,aim_stable_ready,fire
2026-06-23T17:35:39.372,moving_enemy,EnemyTank,0,54.25207161709763,,53.19,True,84,-0.3128,-0.8735,0.9278,0.3143,0.2619,0.0,0.8242,1.7384,1.6129,4.25,4.25,-0.0,0.2036,STOP,0.0,-2.81,-0.657,-0.0162,0.0106,-0.0268,E,0.011,-8.03,-0.0313,-1.167,True,A,0.031,False,True,False,False
2026-06-23T17:35:39.919,moving_enemy,EnemyTank,0,53.71601377789967,,52.25,True,85,-0.4183,-1.1687,1.2413,0.4122,0.3435,0.0,0.8096,1.8218,2.2614,4.25,4.21,-0.04,0.2035,STOP,0.0,-3.73,-1.685,-0.0232,0.0067,-0.0298,E,0.007,-8.93,-0.0348,-1.298,True,A,0.035,False,True,False,False
2026-06-23T17:35:40.474,moving_enemy,EnemyTank,0,53.048788975296034,,51.26,True,86,-0.5025,-1.4043,1.4914,0.507,0.4225,0.0,0.7941,1.9011,2.8354,4.25,4.12,-0.13,0.2034,STOP,0.0,-4.64,-1.628,-0.0278,0.0044,-0.0322,E,0.004,-9.65,-0.0376,-1.402,True,A,0.038,False,True,False,False
2026-06-23T17:35:41.010,moving_enemy,EnemyTank,0,52.25325631860465,,49.95,True,87,-0.6281,-1.7557,1.8647,0.6442,0.5368,0.0,0.7738,2.018,3.763,4.25,4.06,-0.19,0.2034,STOP,0.0,-5.99,-2.517,-0.0368,-0.0004,-0.0364,STOP,0.0,-10.89,-0.0425,-1.582,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:41.578,moving_enemy,EnemyTank,0,51.34219385412665,,48.51,True,88,-0.7476,-2.0891,2.2188,0.8286,0.6905,0.35,0.7514,2.18,4.8371,4.25,3.99,-0.26,0.2033,F,0.04,-7.89,-3.346,-0.0485,-0.006,-0.0425,Q,0.006,-12.73,-0.0497,-1.85,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:42.111,moving_enemy,EnemyTank,0,50.334767048734335,,46.85,True,89,-0.87,-2.4322,2.5831,1.115,0.9292,0.65,0.7257,2.4407,6.3045,4.23,3.91,-0.31,0.2032,F,0.04,-11.04,-5.924,-0.0704,-0.0172,-0.0532,Q,0.017,-15.92,-0.0621,-2.313,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:42.650,moving_enemy,EnemyTank,0,49.40788304217406,,45.55,True,90,-0.9422,-2.6338,2.7973,1.3461,1.1218,0.4,0.7054,2.6516,7.4172,4.13,3.86,-0.27,0.2032,F,0.04,-13.81,-5.136,-0.0835,-0.0205,-0.063,Q,0.021,-18.85,-0.0735,-2.738,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:43.195,moving_enemy,EnemyTank,0,48.63182425206119,,44.85,True,91,-0.9304,-2.6033,2.7645,1.4529,1.2108,0.25,0.6946,2.7475,7.5956,4.03,3.79,-0.24,0.2031,F,0.04,-15.21,-2.576,-0.0858,-0.017,-0.0688,Q,0.017,-20.6,-0.0803,-2.993,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:43.768,moving_enemy,EnemyTank,0,47.504221588591086,,44.46,True,93,-0.7882,-2.2028,2.3396,1.4652,1.221,0.0,0.6885,2.7536,6.4425,3.82,3.79,-0.04,0.2031,STOP,0.0,-15.53,-0.555,-0.0834,-0.011,-0.0724,Q,0.011,-21.68,-0.0846,-3.151,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:44.291,moving_enemy,EnemyTank,0,47.12840526224334,,44.57,True,94,-0.6759,-1.8939,2.0109,1.4176,1.1814,0.0,0.6902,2.7078,5.4452,3.82,3.8,-0.02,0.2031,STOP,0.0,-14.97,1.073,-0.0772,-0.0059,-0.0713,Q,0.006,-21.36,-0.0833,-3.103,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:44.836,moving_enemy,EnemyTank,0,46.87501555122488,,44.81,True,95,-0.5585,-1.5594,1.6564,1.3536,1.128,0.0,0.694,2.6476,4.3854,3.82,3.78,-0.04,0.2031,STOP,0.0,-14.19,1.435,-0.0723,-0.0032,-0.0692,Q,0.003,-20.71,-0.0808,-3.009,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:45.385,moving_enemy,EnemyTank,0,46.73168974224955,,45.18,True,96,-0.4297,-1.1986,1.2733,1.27,1.0583,0.0,0.6997,2.5696,3.2719,3.82,3.81,-0.0,0.2031,STOP,0.0,-13.17,1.864,-0.0661,-0.0,-0.066,STOP,0.0,-19.76,-0.0771,-2.872,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:45.952,moving_enemy,EnemyTank,0,46.697043619774334,,45.65,True,97,-0.295,-0.824,0.8752,1.1718,0.9765,0.0,0.707,2.4787,2.1694,3.82,3.85,0.03,0.2031,STOP,0.0,-11.98,2.086,-0.0593,0.0028,-0.0621,E,0.003,-18.6,-0.0725,-2.703,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:46.478,moving_enemy,EnemyTank,0,46.740465419679246,,46.14,True,98,-0.1713,-0.4786,0.5083,1.078,0.8983,0.0,0.7146,2.3927,1.2163,3.82,3.88,0.07,0.2032,STOP,0.0,-10.88,2.106,-0.0534,0.0049,-0.0583,E,0.005,-17.46,-0.0681,-2.537,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:47.046,moving_enemy,EnemyTank,0,46.69797125420134,,46.24,True,99,-0.1313,-0.3669,0.3897,1.0671,0.8892,0.0,0.7161,2.3832,0.9287,3.82,3.86,0.04,0.2032,STOP,0.0,-10.74,0.244,-0.0564,0.0012,-0.0576,E,0.001,-17.24,-0.0672,-2.505,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:47.574,moving_enemy,EnemyTank,0,46.546494212984435,,46.0,True,100,-0.1558,-0.4353,0.4623,1.1206,0.9338,0.0,0.7124,2.433,1.1248,3.82,3.86,0.04,0.2032,STOP,0.0,-11.35,-1.161,-0.0625,-0.0031,-0.0594,Q,0.003,-17.78,-0.0694,-2.584,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:48.126,moving_enemy,EnemyTank,0,46.29221824867752,,45.53,True,101,-0.2162,-0.6041,0.6416,1.2138,1.0115,0.0,0.7051,2.5189,1.6162,3.82,3.84,0.03,0.2031,STOP,0.0,-12.46,-2.009,-0.07,-0.0069,-0.0631,Q,0.007,-18.9,-0.0737,-2.746,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:48.663,moving_enemy,EnemyTank,0,45.93994252437129,,44.8,True,102,-0.3201,-0.8943,0.9499,1.357,1.1309,0.0,0.6938,2.6508,2.5179,3.82,3.81,-0.0,0.2031,STOP,0.0,-14.23,-3.301,-0.082,-0.0127,-0.0693,Q,0.013,-20.75,-0.0809,-3.015,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:49.212,moving_enemy,EnemyTank,0,45.49558577546066,,44.01,True,103,-0.4175,-1.1665,1.2389,1.5153,1.2627,0.0,0.6816,2.7969,3.4651,3.82,3.77,-0.05,0.2031,STOP,0.0,-16.3,-3.773,-0.0939,-0.0172,-0.0768,Q,0.017,-22.98,-0.0896,-3.339,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:49.777,moving_enemy,EnemyTank,0,44.972392038383035,,43.0,True,104,-0.5654,-1.5797,1.6779,1.7363,1.4469,0.0,0.6659,3.0022,5.0372,3.82,3.69,-0.12,0.203,STOP,0.0,-19.38,-5.454,-0.1136,-0.0257,-0.088,Q,0.026,-26.34,-0.1027,-3.826,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:50.305,moving_enemy,EnemyTank,0,43.82422914257516,,41.43,True,106,-0.783,-2.1866,2.3226,2.1434,1.7861,0.0,0.6414,3.3848,7.8614,3.82,3.64,-0.18,0.203,STOP,0.0,-25.82,-12.215,-0.1613,-0.0489,-0.1124,Q,0.049,-33.64,-0.1312,-4.888,True,A,0.131,False,True,False,False
2026-06-23T17:35:50.852,moving_enemy,EnemyTank,0,43.37852690132641,,41.28,True,107,-0.7713,-2.1551,2.289,1.9855,1.6546,0.0,0.6391,3.2246,7.3811,3.82,3.65,-0.17,0.203,STOP,0.0,-23.62,4.019,-0.1172,-0.009,-0.1082,Q,0.009,-32.4,-0.1263,-4.707,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:51.401,moving_enemy,EnemyTank,0,43.036282207286774,,41.16,True,108,-0.7379,-2.0616,2.1897,1.9695,1.6412,0.05,0.6372,3.2067,7.0217,3.82,3.61,-0.21,0.2029,F,0.04,-23.47,0.277,-0.1238,-0.0151,-0.1088,Q,0.015,-32.56,-0.127,-4.731,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:51.971,moving_enemy,EnemyTank,0,42.78347803276553,,41.17,True,109,-0.6585,-1.8396,1.9539,1.9417,1.6181,0.0,0.6374,3.1791,6.2115,3.74,3.62,-0.12,0.2029,STOP,0.0,-23.12,0.614,-0.1213,-0.0128,-0.1085,Q,0.013,-32.48,-0.1267,-4.72,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:52.506,moving_enemy,EnemyTank,0,42.61132116714,,41.28,True,110,-0.5513,-1.5401,1.6358,1.8655,1.5546,0.0,0.6392,3.1047,5.0786,3.71,3.64,-0.07,0.203,STOP,0.0,-22.03,2.043,-0.1127,-0.0069,-0.1058,Q,0.007,-31.67,-0.1235,-4.601,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:53.052,moving_enemy,EnemyTank,0,42.51167568615085,,41.48,True,111,-0.432,-1.2069,1.2819,1.768,1.4733,0.0,0.6422,3.0102,3.8587,3.71,3.62,-0.09,0.2029,STOP,0.0,-20.62,2.585,-0.1041,-0.0024,-0.1017,Q,0.002,-30.45,-0.1187,-4.424,True,STOP,0.0,False,True,False,False
2026-06-23T17:35:53.634,moving_enemy,EnemyTank,0,42.481836045595614,,41.76,True,112,-0.3019,-0.8433,0.8957,1.6529,1.3774,0.0,0.6465,2.8994,2.5971,3.71,3.63,-0.07,0.2029,STOP,0.0,-18.96,2.841,-0.0948,0.0017,-0.0965,E,0.002,-28.89,-0.1127,-4.198,True,STOP,0.0,False,True,False,False
