timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,enemy_accel_x,enemy_accel_z,enemy_accel,intercept_solver,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,move_ad_command,move_ad_weight,aim_aligned,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T15:48:03.243,moving_enemy,EnemyTank,0,120.00172448086619,,120.12,True,10,0.0,0.0125,0.0013,0.0126,0.0261,0.0025,0.0262,iterative_p_vt_half_at2,6.48,0.0364,5.4,2.1675,1.096,8.8675,1.1415,7.13,9.37,2.24,0.2349,R,0.168,0.56,1.882,0.0067,0.0067,0.0,E,0.007,0.55,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:03.835,moving_enemy,EnemyTank,0,119.87593104512297,,117.87,True,12,0.0,-0.1253,-0.0757,0.1464,-0.1577,-0.0958,0.1845,iterative_p_vt_half_at2,3.48,0.0964,2.9,2.1192,1.096,5.8192,3.9764,8.13,9.14,1.01,0.2329,R,0.088,-1.79,-3.967,-0.0174,-0.0174,0.0,Q,0.017,-1.75,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:04.366,moving_enemy,EnemyTank,0,119.75157917271996,,117.37,True,13,0.0,-0.2062,-0.1359,0.2469,-0.2329,-0.1571,0.2809,iterative_p_vt_half_at2,2.46,0.0895,2.05,2.1084,1.096,4.7884,4.4027,8.37,9.08,0.71,0.2324,R,0.063,-1.71,0.158,-0.0087,-0.0087,0.0,Q,0.009,-1.98,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:04.915,moving_enemy,EnemyTank,0,119.59325402406552,,117.32,True,14,0.0,-0.2784,-0.1961,0.3405,-0.2744,-0.201,0.3402,iterative_p_vt_half_at2,1.62,0.0768,1.35,2.1061,1.096,3.9461,3.992,8.54,9.08,0.54,0.2324,R,0.055,-1.4,0.568,-0.0063,-0.0063,0.0,Q,0.006,-1.87,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:05.467,moving_enemy,EnemyTank,0,119.41660140730217,,117.43,True,15,0.0,-0.3632,-0.2457,0.4385,-0.3206,-0.2178,0.3876,iterative_p_vt_half_at2,1.02,0.0702,0.85,2.1099,1.096,3.3499,3.6437,8.69,9.1,0.41,0.2325,R,0.055,-1.28,0.21,-0.0064,-0.0064,0.0,Q,0.006,-1.9,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:06.039,moving_enemy,EnemyTank,0,119.23375019453309,,117.68,True,16,0.0,-0.4658,-0.2855,0.5464,-0.3822,-0.2184,0.4402,iterative_p_vt_half_at2,0.42,0.0665,0.35,2.1151,1.096,2.7551,3.1757,8.84,9.12,0.28,0.2327,R,0.055,-1.18,0.181,-0.0059,-0.0059,0.0,Q,0.006,-1.92,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:48:06.630,moving_enemy,EnemyTank,0,119.05630814666593,,117.83,True,17,0.0,-0.5632,-0.3042,0.6401,-0.4159,-0.1885,0.4566,iterative_p_vt_half_at2,0.0805,0.0671,0.0,2.1184,1.096,2.4188,2.8825,8.98,9.12,0.14,0.2329,STOP,0.0,-1.17,0.018,-0.0062,-0.0062,0.0,Q,0.006,-2.04,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:48:07.163,moving_enemy,EnemyTank,0,118.89140408390078,,117.78,True,18,0.0,-0.6729,-0.3108,0.7412,-0.4589,-0.1503,0.4829,iterative_p_vt_half_at2,0.0989,0.0824,0.0,2.1173,1.096,2.4362,3.2334,9.05,9.13,0.08,0.2328,STOP,0.0,-1.47,-0.573,-0.009,-0.009,0.0,Q,0.009,-2.47,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:07.724,moving_enemy,EnemyTank,0,118.75344346882532,,117.85,True,19,0.0,-0.7736,-0.2987,0.8292,-0.4782,-0.0965,0.4878,iterative_p_vt_half_at2,0.1139,0.0949,0.0,2.1189,1.096,2.4528,3.4891,9.05,9.14,0.09,0.2329,STOP,0.0,-1.73,-0.457,-0.0101,-0.0101,0.0,Q,0.01,-2.89,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:08.288,moving_enemy,EnemyTank,0,118.64508542361764,,117.99,True,20,0.0,-0.9019,-0.2781,0.9438,-0.538,-0.0437,0.5397,iterative_p_vt_half_at2,0.1323,0.1103,0.0,2.1219,1.096,2.4742,3.9642,9.05,9.16,0.1,0.233,STOP,0.0,-2.08,-0.615,-0.0122,-0.0122,0.0,Q,0.012,-3.43,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:08.851,moving_enemy,EnemyTank,0,118.57723734919637,,118.26,True,21,0.0,-1.0245,-0.2403,1.0523,-0.5751,0.0202,0.5755,iterative_p_vt_half_at2,0.1477,0.1231,0.0,2.1277,1.096,2.4954,4.3804,9.05,9.18,0.12,0.2333,STOP,0.0,-2.39,-0.549,-0.0137,-0.0137,0.0,Q,0.014,-3.96,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:48:09.415,moving_enemy,EnemyTank,0,118.54777727405171,,118.59,True,22,0.0,-1.1258,-0.192,1.1421,-0.5684,0.0805,0.5741,iterative_p_vt_half_at2,0.1573,0.1311,0.0,2.1347,1.096,2.512,4.6273,9.05,9.21,0.16,0.2336,STOP,0.0,-2.58,-0.353,-0.0144,-0.0144,0.0,Q,0.014,-4.42,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:09.989,moving_enemy,EnemyTank,0,118.54953717264867,,118.92,True,23,0.0,-1.279,-0.1465,1.2874,-0.6297,0.1208,0.6412,iterative_p_vt_half_at2,0.1775,0.1479,0.0,2.142,1.096,2.5395,5.2787,9.05,9.25,0.19,0.2339,STOP,0.0,-2.99,-0.712,-0.0173,-0.0173,0.0,Q,0.017,-5.13,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:10.551,moving_enemy,EnemyTank,0,118.57958414377367,,119.28,True,24,0.0,-1.4709,-0.1068,1.4747,-0.7319,0.1443,0.746,iterative_p_vt_half_at2,0.212,0.1766,0.15,2.1497,1.096,2.5816,6.2394,9.05,9.28,0.23,0.2342,R,0.055,-3.6,-1.075,-0.0212,-0.0212,0.0,Q,0.021,-6.04,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:11.131,moving_enemy,EnemyTank,0,118.63903669913658,,119.66,True,25,0.0,-1.687,-0.073,1.6885,-0.8366,0.1532,0.8505,iterative_p_vt_half_at2,0.2496,0.208,0.2,2.1578,1.096,2.6274,7.3276,9.06,9.31,0.25,0.2346,R,0.055,-4.27,-1.155,-0.0249,-0.0249,0.0,Q,0.025,-7.09,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:11.717,moving_enemy,EnemyTank,0,118.83921049189883,,120.45,True,27,0.0,-2.1563,-0.0293,2.1565,-1.0195,0.135,1.0284,iterative_p_vt_half_at2,0.323,0.2691,0.0,2.1737,1.096,2.7167,9.6293,9.36,9.38,0.02,0.235,STOP,0.0,-5.61,-2.299,-0.0343,-0.0029,-0.0315,Q,0.003,-9.43,-0.0368,-1.37,True,A,0.037,False,True,False,False
2026-06-24T15:48:12.296,moving_enemy,EnemyTank,0,118.98175622077468,,120.81,True,28,0.0,-2.3647,-0.0181,2.3648,-1.0304,0.1156,1.0369,iterative_p_vt_half_at2,0.3386,0.2821,0.0,2.1803,1.096,2.7389,10.3487,9.37,9.41,0.04,0.2351,STOP,0.0,-5.9,-0.496,-0.0323,0.0005,-0.0328,STOP,0.0,-9.82,-0.0383,-1.426,True,A,0.038,False,True,False,False
2026-06-24T15:48:12.879,moving_enemy,EnemyTank,0,119.15935575349296,,121.43,True,29,0.0,-2.6589,-0.0105,2.6589,-1.1749,0.0971,1.1789,iterative_p_vt_half_at2,0.3782,0.3152,0.0,2.1917,1.096,2.7899,11.9959,9.37,9.45,0.08,0.2352,STOP,0.0,-6.63,-1.244,-0.0376,-0.0024,-0.0352,Q,0.002,-10.55,-0.0412,-1.533,True,A,0.041,False,True,False,False
2026-06-24T15:48:13.441,moving_enemy,EnemyTank,0,119.37594538954708,,122.02,True,30,0.0,-2.9116,-0.0055,2.9116,-1.2207,0.0796,1.2233,iterative_p_vt_half_at2,0.4028,0.3357,0.0,2.2028,1.096,2.8257,13.1041,9.37,9.51,0.14,0.2353,STOP,0.0,-7.08,-0.81,-0.0391,-0.0023,-0.0369,Q,0.002,-11.04,-0.0431,-1.604,True,A,0.043,False,True,False,False
2026-06-24T15:48:14.046,moving_enemy,EnemyTank,0,119.63878334282568,,122.59,True,31,0.0,-3.1209,-0.0023,3.1209,-1.1866,0.0638,1.1883,iterative_p_vt_half_at2,0.4144,0.3453,0.0,2.2133,1.096,2.8477,13.7007,9.37,9.54,0.17,0.2354,STOP,0.0,-7.3,0.0,-0.0387,-0.0009,-0.0377,STOP,0.0,-11.3,-0.0441,-1.642,True,A,0.044,False,True,False,False
2026-06-24T15:48:14.584,moving_enemy,EnemyTank,0,119.95057794259591,,123.73,True,32,0.0,-3.4641,-0.0001,3.4641,-1.38,0.051,1.381,iterative_p_vt_half_at2,0.4693,0.3911,0.3,2.2345,1.096,2.9238,16.0286,9.37,9.64,0.27,0.2357,R,0.055,-8.32,-1.908,-0.0479,-0.0067,-0.0412,Q,0.007,-12.34,-0.0481,-1.793,True,A,0.048,False,True,False,False
2026-06-24T15:48:15.157,moving_enemy,EnemyTank,0,120.14354147671044,,122.34,True,33,0.0,-3.0319,-0.0014,3.0319,-0.4556,0.0365,0.4571,iterative_p_vt_half_at2,0.2929,0.2441,0.0,2.2088,1.096,2.7217,9.9403,9.45,9.54,0.08,0.2354,STOP,0.0,-5.08,5.665,-0.0156,0.0151,-0.0307,E,0.015,-9.18,-0.0358,-1.334,True,A,0.036,False,True,False,False
2026-06-24T15:48:15.731,moving_enemy,EnemyTank,0,120.13569270020184,,120.47,True,34,0.0,-1.9849,-0.0086,1.9849,1.042,0.0179,1.0421,iterative_p_vt_half_at2,0.0345,0.0287,0.0,2.1741,1.096,2.4286,1.7478,9.53,9.39,-0.14,0.235,STOP,0.0,-0.47,8.027,0.0135,0.0135,0.0,STOP,0.0,-4.51,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:48:16.300,moving_enemy,EnemyTank,0,120.1390550140544,,119.85,True,35,0.0,-1.275,-0.0008,1.275,1.7405,0.0239,1.7406,iterative_p_vt_half_at2,0.1266,0.1055,0.0,2.162,1.096,2.5086,2.2792,9.53,9.34,-0.19,0.2348,STOP,0.0,1.77,3.938,0.0172,0.0172,0.0,E,0.017,-2.07,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:48:16.848,moving_enemy,EnemyTank,0,120.11949745344103,,120.12,False,1,0.1535,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0526,0.0439,0.0,2.1675,1.096,2.4401,0.0,9.53,9.35,-0.18,0.2349,STOP,0.0,0.63,-2.075,-0.0008,-0.0008,0.0,STOP,0.0,-3.09,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:17.436,moving_enemy,EnemyTank,0,120.07922056337294,,120.08,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0405,0.0338,0.0,2.1668,1.096,2.4273,0.0,9.53,9.36,-0.17,0.2349,STOP,0.0,0.48,-0.247,0.0021,0.0021,0.0,STOP,0.0,-2.98,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:17.982,moving_enemy,EnemyTank,0,120.01662177388495,,119.47,True,3,0.0,0.3892,-0.0003,0.3892,0.7734,-0.0002,0.7734,iterative_p_vt_half_at2,0.24,0.1319,0.2,2.1538,1.096,2.6138,3.6594,9.53,9.29,-0.24,0.2344,F,0.055,2.39,3.505,0.0197,0.0197,0.0,E,0.02,-1.07,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:48:18.546,moving_enemy,EnemyTank,0,119.93411447937699,,119.33,True,4,0.0,0.5721,-0.0005,0.5721,0.8135,-0.0003,0.8135,iterative_p_vt_half_at2,0.24,0.1542,0.2,2.1507,1.096,2.6107,4.266,9.52,9.27,-0.25,0.2342,F,0.055,2.89,0.878,0.0171,0.0171,0.0,E,0.017,-0.54,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:19.096,moving_enemy,EnemyTank,0,119.71889577745486,,118.94,True,6,0.0,1.0633,-0.001,1.0633,1.0691,-0.0009,1.0691,iterative_p_vt_half_at2,0.2318,0.1931,0.0,2.1424,1.096,2.5941,6.3555,9.23,9.24,0.01,0.2339,STOP,0.0,3.8,1.646,0.0234,0.0234,0.0,E,0.023,1.13,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:19.679,moving_enemy,EnemyTank,0,119.58999167577946,,118.82,True,7,0.0,1.2533,-0.0012,1.2533,1.0464,-0.0008,1.0464,iterative_p_vt_half_at2,0.2401,0.2001,0.0,2.1398,1.096,2.5999,6.7949,9.22,9.23,0.0,0.2338,STOP,0.0,3.95,0.266,0.0215,0.0215,0.0,E,0.021,1.77,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:20.252,moving_enemy,EnemyTank,0,119.46688695358878,,118.72,True,8,0.0,1.4317,-0.0013,1.4317,1.0353,-0.0008,1.0353,iterative_p_vt_half_at2,0.2507,0.2089,0.0,2.1374,1.096,2.6081,7.2552,9.22,9.21,-0.01,0.2337,STOP,0.0,4.14,0.338,0.0226,0.0226,0.0,E,0.023,2.42,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:20.827,moving_enemy,EnemyTank,0,119.35121411214632,,118.68,True,9,0.0,1.506,-0.0014,1.506,0.8746,-0.0007,0.8746,iterative_p_vt_half_at2,0.235,0.1958,0.0,2.1368,1.096,2.5918,6.8409,9.22,9.23,0.0,0.2337,STOP,0.0,3.89,-0.44,0.0197,0.0197,0.0,E,0.02,2.65,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:21.425,moving_enemy,EnemyTank,0,119.24216121677485,,118.64,True,10,0.0,1.5723,-0.0014,1.5723,0.7461,-0.0006,0.7461,iterative_p_vt_half_at2,0.2248,0.1873,0.0,2.1359,1.096,2.5807,6.5419,9.22,9.22,-0.01,0.2336,STOP,0.0,3.73,-0.271,0.0192,0.0192,0.0,E,0.019,2.94,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:21.981,moving_enemy,EnemyTank,0,119.13915383943704,,118.62,True,11,0.0,1.6006,-0.0014,1.6006,0.5969,-0.0004,0.5969,iterative_p_vt_half_at2,0.2118,0.1765,0.0,2.1353,1.096,2.5671,6.0756,9.22,9.21,-0.01,0.2336,STOP,0.0,3.52,-0.379,0.0179,0.0179,0.0,E,0.018,3.14,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:22.555,moving_enemy,EnemyTank,0,119.04320905756616,,118.58,True,12,0.0,1.6248,-0.0014,1.6248,0.4801,-0.0004,0.4801,iterative_p_vt_half_at2,0.2033,0.1694,0.0,2.1346,1.096,2.5579,5.7269,9.22,9.2,-0.02,0.2336,STOP,0.0,3.39,-0.232,0.0175,0.0175,0.0,E,0.017,3.4,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:23.132,moving_enemy,EnemyTank,0,118.95385507463945,,118.56,True,13,0.0,1.6298,-0.0015,1.6298,0.3667,-0.0003,0.3667,iterative_p_vt_half_at2,0.1952,0.1627,0.0,2.1341,1.096,2.5493,5.3462,9.22,9.21,-0.01,0.2336,STOP,0.0,3.26,-0.225,0.0168,0.0168,0.0,E,0.017,3.65,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:23.703,moving_enemy,EnemyTank,0,118.87112224217339,,118.52,True,14,0.0,1.6522,-0.0015,1.6522,0.3054,-0.0002,0.3054,iterative_p_vt_half_at2,0.1945,0.1621,0.0,2.1332,1.096,2.5478,5.2006,9.22,9.2,-0.02,0.2335,STOP,0.0,3.25,-0.006,0.0172,0.0172,0.0,E,0.017,4.01,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:24.273,moving_enemy,EnemyTank,0,118.79537332791327,,118.49,True,15,0.0,1.657,-0.0015,1.657,0.2356,-0.0002,0.2356,iterative_p_vt_half_at2,0.1918,0.1598,0.0,2.1326,1.096,2.5444,4.9786,9.22,9.19,-0.03,0.2335,STOP,0.0,3.21,-0.073,0.0169,0.0169,0.0,E,0.017,4.33,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:24.847,moving_enemy,EnemyTank,0,118.72615199844634,,118.47,True,16,0.0,1.6527,-0.0015,1.6527,0.1709,-0.0002,0.1709,iterative_p_vt_half_at2,0.1913,0.1594,0.0,2.1321,1.096,2.5434,4.7563,9.22,9.2,-0.03,0.2335,STOP,0.0,3.17,-0.071,0.0167,0.0167,0.0,E,0.017,4.65,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:25.436,moving_enemy,EnemyTank,0,118.66305487098175,,118.44,True,17,0.0,1.6597,-0.0015,1.6597,0.1377,-0.0002,0.1377,iterative_p_vt_half_at2,0.1931,0.1609,0.0,2.1315,1.096,2.5446,4.6694,9.22,9.19,-0.03,0.2334,STOP,0.0,3.19,0.041,0.017,0.017,0.0,E,0.017,5.03,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:25.997,moving_enemy,EnemyTank,0,118.60723345168283,,118.42,True,18,0.0,1.6547,-0.0015,1.6547,0.0966,-0.0001,0.0966,iterative_p_vt_half_at2,0.194,0.1617,0.0,2.1312,1.096,2.5452,4.5245,9.22,9.19,-0.03,0.2334,STOP,0.0,3.19,-0.005,0.0169,0.0169,0.0,E,0.017,5.39,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:26.577,moving_enemy,EnemyTank,0,118.51364361654643,,118.4,True,20,0.0,1.6656,-0.0015,1.6656,0.0639,-0.0001,0.0639,iterative_p_vt_half_at2,0.1998,0.1665,0.0,2.1306,1.096,2.5504,4.4558,9.22,9.19,-0.04,0.2334,STOP,0.0,3.29,0.177,0.0178,0.0178,0.0,E,0.018,6.22,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:27.149,moving_enemy,EnemyTank,0,118.47721670464995,,118.4,True,21,0.0,1.6695,-0.0015,1.6695,0.0531,-0.0,0.0531,iterative_p_vt_half_at2,0.2017,0.1681,0.0,2.1305,1.096,2.5522,4.4339,9.22,9.18,-0.04,0.2334,STOP,0.0,3.33,0.065,0.0178,0.0178,0.0,E,0.018,6.64,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:27.728,moving_enemy,EnemyTank,0,118.4477423137329,,118.4,True,22,0.0,1.6692,-0.0015,1.6692,0.0395,0.0,0.0395,iterative_p_vt_half_at2,0.2031,0.1692,0.0,2.1306,1.096,2.5537,4.3914,9.22,9.19,-0.03,0.2334,STOP,0.0,3.36,0.043,0.0179,0.0179,0.0,E,0.018,7.05,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:28.299,moving_enemy,EnemyTank,0,118.42479765327975,,118.41,True,23,0.0,1.6675,-0.0015,1.6675,0.0273,0.0,0.0273,iterative_p_vt_half_at2,0.2045,0.1704,0.0,2.1308,1.096,2.5553,4.3499,9.22,9.18,-0.04,0.2334,STOP,0.0,3.38,0.044,0.018,0.018,0.0,E,0.018,7.46,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:28.862,moving_enemy,EnemyTank,0,118.4083565415529,,118.42,True,24,0.0,1.6672,-0.0015,1.6672,0.0201,0.0,0.0201,iterative_p_vt_half_at2,0.2063,0.1719,0.0,2.1312,1.096,2.5575,4.3296,9.22,9.19,-0.03,0.2334,STOP,0.0,3.42,0.064,0.0182,0.0182,0.0,E,0.018,7.87,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:29.444,moving_enemy,EnemyTank,0,118.39855955792848,,118.45,True,25,0.0,1.6676,-0.0015,1.6676,0.0155,-0.0,0.0155,iterative_p_vt_half_at2,0.2081,0.1734,0.0,2.1316,1.096,2.5597,4.3194,9.22,9.19,-0.03,0.2334,STOP,0.0,3.46,0.068,0.0185,-0.0093,0.0277,Q,0.009,8.3,0.0324,1.205,True,D,0.032,False,True,False,False
2026-06-24T15:48:30.023,moving_enemy,EnemyTank,0,118.3953472507002,,118.47,True,26,0.0,1.6667,-0.0015,1.6667,0.0106,0.0,0.0106,iterative_p_vt_half_at2,0.2102,0.1752,0.0,2.1323,1.096,2.5625,4.3058,9.22,9.2,-0.02,0.2335,STOP,0.0,3.49,0.06,0.0186,-0.0094,0.0281,Q,0.009,8.41,0.0328,1.221,True,D,0.033,False,True,False,False
2026-06-24T15:48:30.585,moving_enemy,EnemyTank,0,118.39876015121501,,118.51,True,27,0.0,1.6583,-0.0015,1.6583,-0.0033,0.0,0.0033,iterative_p_vt_half_at2,0.2052,0.171,0.0,2.1329,1.096,2.5581,4.2311,9.22,9.2,-0.03,0.2335,STOP,0.0,3.39,-0.188,0.0176,-0.0095,0.0271,Q,0.01,8.11,0.0316,1.178,True,D,0.032,False,True,False,False
2026-06-24T15:48:31.146,moving_enemy,EnemyTank,0,118.40884066426413,,118.55,True,28,0.0,1.6607,-0.0014,1.6607,0.0008,0.0001,0.0008,iterative_p_vt_half_at2,0.2017,0.1681,0.0,2.1339,1.096,2.5556,4.2469,9.22,9.21,-0.01,0.2336,STOP,0.0,3.33,-0.107,0.0174,0.0174,0.0,E,0.017,7.85,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:48:31.716,moving_enemy,EnemyTank,0,118.42538182637198,,118.6,True,29,0.0,1.6681,-0.0015,1.6681,0.0107,-0.0,0.0107,iterative_p_vt_half_at2,0.1991,0.1659,0.0,2.1349,1.096,2.554,4.2951,9.22,9.21,-0.02,0.2336,STOP,0.0,3.29,-0.064,0.0173,0.0173,0.0,E,0.017,7.78,0.0,0.0,False,STOP,0.0,False,True,False,False
