timestamp,target_type,target_name,target_index,target_distance,target_bearing,distance,motion_ready,motion_sample_count,reversal_hold_remaining,enemy_velocity_x,enemy_velocity_z,enemy_speed,enemy_accel_x,enemy_accel_z,enemy_accel,intercept_solver,predicted_control_time,predicted_yaw_control_time,predicted_pitch_control_time,predicted_flight_time,flight_time_correction_factor,predicted_total_intercept_time,lead_distance,player_turret_pitch,desired_pitch,pitch_error,pitch_tolerance,turret_rf_command,turret_rf_weight,turret_error,turret_error_rate,turret_pd_effort_raw,turret_pd_effort,body_equivalent_turret_weight,turret_qe_command,turret_qe_weight,body_error,body_signed_effort,predicted_body_yaw_rate,body_coarse_turn_enabled,move_ad_command,move_ad_weight,aim_aligned,spawn_arm_ready,aim_stable_ready,fire
2026-06-24T15:51:36.325,moving_enemy,EnemyTank,0,132.90895444775282,,130.36,True,55,0.0,0.3685,-0.0182,0.369,-1.2431,-0.008,1.2431,iterative_p_vt_half_at2,0.0362,0.0302,0.0,2.3577,1.096,2.6139,3.2842,10.0,10.0,0.0,0.2372,STOP,0.0,0.55,0.505,0.0039,0.0039,0.0,E,0.004,4.2,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:36.885,moving_enemy,EnemyTank,0,132.5452326119303,,132.55,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0272,0.0227,0.0,2.3986,1.096,2.6459,0.0,10.0,10.0,0.0,0.2377,STOP,0.0,-0.33,-1.563,-0.0049,-0.0049,0.0,STOP,0.0,3.41,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:37.459,moving_enemy,EnemyTank,0,132.21113467932824,,129.77,True,3,0.0,-0.4303,0.0176,0.4306,-0.5545,0.0239,0.555,iterative_p_vt_half_at2,0.0355,0.0295,0.0,2.3467,1.096,2.6022,2.9995,10.0,10.0,0.0,0.2371,STOP,0.0,0.53,1.493,0.0058,0.0058,0.0,E,0.006,4.27,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:38.052,moving_enemy,EnemyTank,0,131.77287002385498,,128.63,True,4,0.0,-0.626,0.0208,0.6263,-0.6713,0.0222,0.6717,iterative_p_vt_half_at2,0.0514,0.0428,0.0,2.3257,1.096,2.597,3.8918,10.0,10.0,0.0,0.2368,STOP,0.0,0.81,0.475,0.0052,0.0052,0.0,E,0.005,4.66,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:38.612,moving_enemy,EnemyTank,0,131.22614002313185,,127.1,True,5,0.0,-0.8812,0.0197,0.8814,-0.8645,0.015,0.8647,iterative_p_vt_half_at2,0.0749,0.0624,0.0,2.2971,1.096,2.592,5.1891,10.0,9.89,-0.11,0.2365,STOP,0.0,1.26,0.808,0.0083,0.0083,0.0,E,0.008,5.23,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:39.183,moving_enemy,EnemyTank,0,130.58237301432337,,125.89,True,6,0.0,-1.1002,0.0136,1.1003,-0.9378,0.0033,0.9378,iterative_p_vt_half_at2,0.0943,0.0786,0.05,2.2745,1.096,2.5888,5.9909,10.0,9.79,-0.21,0.2362,F,0.055,1.6,0.585,0.0096,0.0096,0.0,E,0.01,5.71,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:39.755,moving_enemy,EnemyTank,0,129.8314881381467,,124.59,True,7,0.0,-1.3246,0.0107,1.3247,-0.9964,-0.0013,0.9964,iterative_p_vt_half_at2,0.1124,0.0936,0.05,2.2504,1.096,2.5828,6.7446,9.91,9.7,-0.21,0.2359,F,0.055,1.91,0.545,0.0112,0.0112,0.0,E,0.011,6.22,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:40.327,moving_enemy,EnemyTank,0,128.97365234391464,,122.97,True,8,0.0,-1.5912,0.0086,1.5913,-1.1108,-0.0039,1.1108,iterative_p_vt_half_at2,0.1366,0.1138,0.0,2.2204,1.096,2.577,7.7888,9.76,9.57,-0.19,0.2355,STOP,0.0,2.33,0.739,0.0138,0.0138,0.0,E,0.014,6.87,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:40.912,moving_enemy,EnemyTank,0,128.01467613153,,114.74,True,9,0.0,-1.8708,0.0074,1.8708,-1.2219,-0.0045,1.2219,iterative_p_vt_half_at2,2.94,0.2724,2.45,2.0521,1.096,5.2121,17.7507,9.69,8.83,-0.86,0.2301,F,0.078,5.72,0.0,0.0303,-0.0048,0.0351,Q,0.005,10.52,0.041,1.528,True,D,0.041,False,True,False,False
2026-06-24T15:51:41.470,moving_enemy,EnemyTank,0,126.95491238161048,,112.42,True,10,0.0,-2.0661,0.0068,2.0661,-1.1649,-0.0043,1.1649,iterative_p_vt_half_at2,3.42,0.3046,2.85,2.0049,1.096,5.6449,19.6626,9.61,8.6,-1.01,0.228,F,0.092,6.48,1.359,0.0371,-0.0011,0.0381,Q,0.001,11.42,0.0445,1.659,True,D,0.045,False,True,False,False
2026-06-24T15:51:42.034,moving_enemy,EnemyTank,0,125.79186529791855,,110.46,True,11,0.0,-2.3729,0.0053,2.3729,-1.3019,-0.0052,1.3019,iterative_p_vt_half_at2,3.3,0.318,2.75,1.9617,1.096,5.4817,21.0078,9.39,8.42,-0.97,0.2264,F,0.088,6.73,0.442,0.0366,-0.0022,0.0387,Q,0.002,11.59,0.0452,1.684,True,D,0.045,False,True,False,False
2026-06-24T15:51:42.607,moving_enemy,EnemyTank,0,124.53052313843169,,108.98,True,12,0.0,-2.6202,0.0072,2.6202,-1.3078,-0.0014,1.3078,iterative_p_vt_half_at2,3.0,0.3122,2.5,1.9309,1.096,5.1509,21.4964,9.14,8.27,-0.87,0.2251,F,0.08,6.6,-0.226,0.0345,-0.0037,0.0382,Q,0.004,11.43,0.0446,1.661,True,D,0.045,False,True,False,False
2026-06-24T15:51:43.180,moving_enemy,EnemyTank,0,123.17476653423164,,107.75,True,13,0.0,-2.8422,0.0073,2.8422,-1.271,-0.0009,1.271,iterative_p_vt_half_at2,2.64,0.3035,2.2,1.9053,1.096,4.7653,21.5438,8.91,8.15,-0.76,0.224,F,0.07,6.41,-0.337,0.0333,-0.0041,0.0374,Q,0.004,11.19,0.0436,1.626,True,D,0.044,False,True,False,False
2026-06-24T15:51:43.753,moving_enemy,EnemyTank,0,121.72899756566083,,105.8,True,14,0.0,-3.1671,0.0078,3.1671,-1.4107,0.0,1.4107,iterative_p_vt_half_at2,2.52,0.3181,2.1,1.8649,1.096,4.6049,22.5842,8.7,7.97,-0.73,0.2224,F,0.067,6.73,0.555,0.0368,-0.0014,0.0382,Q,0.001,11.42,0.0446,1.66,True,D,0.045,False,True,False,False
2026-06-24T15:51:44.342,moving_enemy,EnemyTank,0,118.65496273210464,,103.59,True,16,0.0,-3.5142,0.0083,3.5142,-1.1733,0.0006,1.1733,iterative_p_vt_half_at2,1.92,0.3103,1.6,1.8143,1.096,3.9543,21.896,8.34,7.76,-0.58,0.2206,F,0.055,6.38,-0.597,0.0326,-0.004,0.0366,Q,0.004,10.97,0.0428,1.593,True,D,0.043,False,True,False,False
2026-06-24T15:51:44.933,moving_enemy,EnemyTank,0,117.12631414417896,,102.31,True,17,0.0,-3.7008,0.0087,3.7008,-1.1387,0.001,1.1387,iterative_p_vt_half_at2,1.74,0.3171,1.45,1.7853,1.096,3.7453,21.8469,8.19,7.66,-0.53,0.2197,F,0.055,6.41,0.055,0.0341,-0.0024,0.0365,Q,0.002,10.92,0.0426,1.586,True,D,0.043,False,True,False,False
2026-06-24T15:51:45.478,moving_enemy,EnemyTank,0,115.62837400758353,,102.75,True,18,0.0,-3.7846,0.0089,3.7846,-0.9682,0.001,0.9682,iterative_p_vt_half_at2,1.5,0.3101,1.25,1.7654,1.096,3.4854,19.0718,8.04,7.69,-0.35,0.22,F,0.055,5.23,-2.158,0.0234,-0.009,0.0324,Q,0.009,9.69,0.0378,1.408,True,D,0.038,False,True,False,False
2026-06-24T15:51:46.053,moving_enemy,EnemyTank,0,114.14714463872984,,107.25,True,19,0.0,-3.7622,0.0087,3.7622,-0.6973,0.0005,0.6973,iterative_p_vt_half_at2,0.0968,0.0806,0.05,1.8946,1.096,2.2113,10.0244,7.9,8.1,0.2,0.2236,R,0.055,1.63,-6.262,-0.0039,-0.0039,0.0,Q,0.004,5.94,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:51:46.626,moving_enemy,EnemyTank,0,112.68021377101681,,94.58,True,20,0.0,-3.8617,0.0091,3.8617,-0.6616,0.0009,0.6616,iterative_p_vt_half_at2,3.6,0.5087,3.0,1.6246,1.096,5.4446,29.0252,7.95,6.87,-1.08,0.2102,F,0.098,11.03,16.378,0.0912,0.0404,0.0508,E,0.04,15.22,0.0594,2.211,True,D,0.059,False,True,False,False
2026-06-24T15:51:47.208,moving_enemy,EnemyTank,0,111.23717740136107,,104.86,True,21,0.0,-3.8576,0.0091,3.8576,-0.4908,0.0006,0.4908,iterative_p_vt_half_at2,0.1036,0.0863,0.0,1.8456,1.096,2.1692,9.5224,7.85,7.88,0.03,0.2217,STOP,0.0,1.76,-15.927,-0.0225,-0.0225,0.0,Q,0.023,6.44,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:51:47.774,moving_enemy,EnemyTank,0,109.81437865770906,,103.68,True,22,0.0,-3.8925,0.0092,3.8925,-0.4158,0.0007,0.4158,iterative_p_vt_half_at2,0.1022,0.0851,0.0,1.8215,1.096,2.1437,9.2995,7.73,7.79,0.06,0.2208,STOP,0.0,1.74,-0.039,0.0091,0.0091,0.0,E,0.009,6.54,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:51:48.319,moving_enemy,EnemyTank,0,108.39786481126109,,102.46,True,23,0.0,-3.8801,0.0091,3.8801,-0.2956,0.0004,0.2956,iterative_p_vt_half_at2,0.1608,0.134,0.0,1.7966,1.096,2.1774,9.1493,7.73,7.67,-0.05,0.2198,STOP,0.0,2.75,1.861,0.0183,0.0183,0.0,E,0.018,7.38,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:48.885,moving_enemy,EnemyTank,0,107.06202525566361,,101.32,True,24,0.0,-3.8785,0.0091,3.8785,-0.2194,0.0003,0.2194,iterative_p_vt_half_at2,0.192,0.16,0.0,1.7734,1.096,2.1854,8.9998,7.73,7.56,-0.17,0.2189,STOP,0.0,3.31,0.979,0.0195,-0.0079,0.0274,Q,0.008,8.2,0.032,1.192,True,D,0.032,False,True,False,False
2026-06-24T15:51:49.450,moving_enemy,EnemyTank,0,105.7278318849129,,94.73,True,25,0.0,-3.8852,0.009,3.8852,-0.1737,0.0001,0.1737,iterative_p_vt_half_at2,2.46,0.3471,2.05,1.6534,1.096,4.3334,18.4669,7.73,6.89,-0.84,0.2104,F,0.076,8.46,9.118,0.0631,0.0178,0.0452,E,0.018,13.54,0.0528,1.968,True,D,0.053,False,True,False,False
2026-06-24T15:51:50.019,moving_enemy,EnemyTank,0,104.42466267055438,,91.51,True,26,0.0,-3.8863,0.0078,3.8863,-0.1319,-0.0016,0.1319,iterative_p_vt_half_at2,3.6,0.487,3.0,1.5685,1.096,5.3885,22.8557,7.68,6.56,-1.12,0.2061,F,0.102,11.16,4.739,0.0686,0.0145,0.0542,E,0.014,16.21,0.0632,2.356,True,D,0.063,False,True,False,False
2026-06-24T15:51:50.561,moving_enemy,EnemyTank,0,103.19945962686042,,98.52,True,27,0.0,-3.7554,0.0063,3.7555,0.071,-0.0031,0.0711,iterative_p_vt_half_at2,0.1707,0.1423,0.0,1.7129,1.096,2.1036,7.7429,7.47,7.29,-0.18,0.2157,STOP,0.0,2.95,-15.168,-0.0147,-0.0427,0.0279,Q,0.043,8.36,0.0326,1.215,True,D,0.033,False,True,False,False
2026-06-24T15:51:51.154,moving_enemy,EnemyTank,0,103.19111246011896,,102.97,True,28,0.0,-2.4488,0.0057,2.4488,1.9884,-0.0033,1.9884,iterative_p_vt_half_at2,1.38,0.1205,1.15,1.8051,1.096,3.4051,0.3386,7.23,7.72,0.49,0.2202,R,0.055,-1.88,-8.128,-0.0262,-0.0262,0.0,Q,0.026,3.73,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:51.728,moving_enemy,EnemyTank,0,103.22369230261026,,105.76,True,30,0.0,-0.9992,0.0003,0.9992,2.8223,-0.008,2.8223,iterative_p_vt_half_at2,1.98,0.1631,1.65,1.8641,1.096,4.0641,3.9392,7.37,7.97,0.6,0.2224,R,0.055,-3.01,-1.981,-0.0199,-0.0199,0.0,Q,0.02,1.14,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:52.335,moving_enemy,EnemyTank,0,103.34467081262872,,103.34,False,1,0.3704,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.18,0.0694,0.15,1.8146,1.096,2.2146,0.0,7.52,7.75,0.23,0.2205,R,0.055,-0.99,3.322,0.0014,0.0014,0.0,E,0.001,2.71,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:51:52.877,moving_enemy,EnemyTank,0,103.55458837897181,,103.55,False,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,iterative_p_vt_half_at2,0.0885,0.0738,0.0,1.8188,1.096,2.1274,0.0,7.66,7.76,0.1,0.2206,STOP,0.0,-1.05,-0.112,-0.0058,-0.0058,0.0,Q,0.006,2.57,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:51:53.453,moving_enemy,EnemyTank,0,103.84969520155715,,107.03,True,3,0.0,0.5126,0.0029,0.5126,0.8283,0.004,0.8283,iterative_p_vt_half_at2,0.78,0.1637,0.65,1.8878,1.096,2.8878,4.9341,7.71,8.08,0.37,0.2234,R,0.055,-3.23,-3.777,-0.0247,-0.0247,0.0,Q,0.025,0.31,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:54.027,moving_enemy,EnemyTank,0,104.23649974696757,,108.68,True,4,0.0,0.7266,0.0023,0.7266,0.903,0.0023,0.903,iterative_p_vt_half_at2,1.02,0.1868,0.85,1.9185,1.096,3.1585,6.7989,7.8,8.24,0.44,0.2248,R,0.055,-3.83,-1.044,-0.0224,-0.0224,0.0,Q,0.022,-0.67,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:54.601,moving_enemy,EnemyTank,0,104.71496070759552,,107.85,True,5,0.0,0.9546,0.0015,0.9546,0.9774,0.0006,0.9774,iterative_p_vt_half_at2,0.1761,0.1467,0.05,1.9073,1.096,2.3034,4.7919,7.95,8.16,0.21,0.2241,R,0.055,-2.83,1.737,-0.0115,-0.0115,0.0,Q,0.012,-0.17,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:55.183,moving_enemy,EnemyTank,0,105.27328690048255,,109.16,True,6,0.0,1.2123,0.0009,1.2123,1.0921,-0.0004,1.0921,iterative_p_vt_half_at2,0.1968,0.164,0.05,1.9346,1.096,2.3515,5.8699,8.09,8.3,0.2,0.2253,R,0.055,-3.22,-0.669,-0.0184,-0.0184,0.0,Q,0.018,-0.93,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:55.748,moving_enemy,EnemyTank,0,105.84919542106651,,109.96,True,7,0.0,1.3695,0.0005,1.3695,1.0293,-0.0008,1.0293,iterative_p_vt_half_at2,0.2051,0.1709,0.0,1.9514,1.096,2.3764,6.161,8.24,8.36,0.12,0.2259,STOP,0.0,-3.36,-0.258,-0.0183,-0.0183,0.0,Q,0.018,-1.38,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:56.320,moving_enemy,EnemyTank,0,106.42870495106227,,110.54,True,8,0.0,1.4751,0.0003,1.4751,0.914,-0.0009,0.914,iterative_p_vt_half_at2,0.2006,0.1672,0.0,1.9634,1.096,2.384,6.1139,8.34,8.41,0.07,0.2264,STOP,0.0,-3.3,0.114,-0.0173,-0.0173,0.0,Q,0.017,-1.69,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:56.912,moving_enemy,EnemyTank,0,107.01315328315029,,110.99,True,9,0.0,1.5414,-0.0,1.5414,0.7744,-0.0011,0.7744,iterative_p_vt_half_at2,0.1921,0.1601,0.0,1.9729,1.096,2.385,5.8788,8.34,8.47,0.13,0.2268,STOP,0.0,-3.16,0.227,-0.0163,-0.0163,0.0,Q,0.016,-1.94,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:57.474,moving_enemy,EnemyTank,0,107.59896184763198,,111.41,True,10,0.0,1.5853,0.0001,1.5853,0.64,-0.0007,0.64,iterative_p_vt_half_at2,0.1838,0.1532,0.0,1.9817,1.096,2.3855,5.6026,8.34,8.5,0.16,0.2272,STOP,0.0,-3.03,0.233,-0.0156,-0.0156,0.0,Q,0.016,-2.17,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:58.037,moving_enemy,EnemyTank,0,108.18971661427405,,111.71,True,11,0.0,1.5889,-0.0,1.5889,0.4846,-0.0006,0.4846,iterative_p_vt_half_at2,0.1729,0.1441,0.0,1.9881,1.096,2.381,5.1567,8.34,8.54,0.2,0.2274,STOP,0.0,-2.86,0.315,-0.0145,-0.0145,0.0,Q,0.015,-2.33,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:58.616,moving_enemy,EnemyTank,0,109.38674089497509,,115.44,True,13,0.0,1.6499,-0.0001,1.6499,0.3401,-0.0005,0.3401,iterative_p_vt_half_at2,1.5,0.1938,1.25,2.0588,1.096,3.7788,8.6627,8.34,8.89,0.55,0.2307,R,0.055,-4.08,-2.112,-0.0258,-0.0258,0.0,Q,0.026,-4.21,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:51:59.187,moving_enemy,EnemyTank,0,109.99152935260005,,113.13,True,14,0.0,1.6275,-0.0001,1.6275,0.2265,-0.0004,0.2265,iterative_p_vt_half_at2,0.1485,0.1237,0.0,2.0182,1.096,2.3866,4.5293,8.48,8.67,0.2,0.2287,STOP,0.0,-2.4,2.941,-0.0068,-0.0068,0.0,Q,0.007,-3.07,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:51:59.759,moving_enemy,EnemyTank,0,110.59923502975855,,114.36,True,15,0.0,1.677,-0.0002,1.677,0.2404,-0.0004,0.2404,iterative_p_vt_half_at2,0.42,0.14,0.35,2.044,1.096,2.684,5.3672,8.5,8.79,0.29,0.2297,R,0.055,-2.8,-0.701,-0.0163,-0.0163,0.0,Q,0.016,-3.68,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:00.342,moving_enemy,EnemyTank,0,111.2126887536506,,114.41,True,16,0.0,1.6712,-0.0003,1.6712,0.1726,-0.0004,0.1726,iterative_p_vt_half_at2,0.1556,0.1296,0.0,2.0451,1.096,2.4207,4.5513,8.61,8.79,0.17,0.2298,STOP,0.0,-2.53,0.465,-0.0125,-0.0125,0.0,Q,0.012,-3.71,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:00.938,moving_enemy,EnemyTank,0,111.8277949240901,,114.82,True,17,0.0,1.6394,-0.0003,1.6394,0.0889,-0.0003,0.0889,iterative_p_vt_half_at2,0.1532,0.1276,0.0,2.0539,1.096,2.4271,4.2408,8.66,8.84,0.18,0.2302,STOP,0.0,-2.45,0.134,-0.0127,-0.0127,0.0,Q,0.013,-3.91,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:52:01.486,moving_enemy,EnemyTank,0,112.44395046004689,,116.23,True,18,0.0,1.685,-0.0003,1.685,0.1319,-0.0002,0.1319,iterative_p_vt_half_at2,0.54,0.142,0.45,2.084,1.096,2.844,5.3257,8.66,8.97,0.31,0.2314,R,0.055,-2.86,-0.749,-0.0167,-0.0167,0.0,Q,0.017,-4.59,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:02.050,moving_enemy,EnemyTank,0,113.06564097747825,,116.3,True,19,0.0,1.6739,-0.0003,1.6739,0.0842,-0.0002,0.0842,iterative_p_vt_half_at2,0.24,0.131,0.2,2.0856,1.096,2.5456,4.5339,8.74,8.98,0.25,0.2315,R,0.055,-2.57,0.516,-0.0126,-0.0126,0.0,Q,0.013,-4.62,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:02.624,moving_enemy,EnemyTank,0,113.69102699657144,,116.63,True,20,0.0,1.6405,-0.0003,1.6405,0.0206,-0.0002,0.0206,iterative_p_vt_half_at2,0.1504,0.1253,0.0,2.0926,1.096,2.463,4.103,8.88,9.01,0.13,0.2318,STOP,0.0,-2.4,0.293,-0.0122,-0.0122,0.0,Q,0.012,-4.77,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:52:03.199,moving_enemy,EnemyTank,0,114.3253253470647,,117.53,True,21,0.0,1.6872,-0.0004,1.6872,0.0817,-0.0002,0.0817,iterative_p_vt_half_at2,0.1559,0.1299,0.0,2.112,1.096,2.4879,4.4504,8.97,9.1,0.13,0.2326,STOP,0.0,-2.55,-0.254,-0.014,-0.014,0.0,Q,0.014,-5.19,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:03.779,moving_enemy,EnemyTank,0,114.95708990485763,,118.06,True,22,0.0,1.6695,-0.0004,1.6695,0.0379,-0.0001,0.0379,iterative_p_vt_half_at2,0.1553,0.1294,0.0,2.1235,1.096,2.4988,4.2898,8.97,9.16,0.19,0.2331,STOP,0.0,-2.52,0.049,-0.0133,-0.0133,0.0,Q,0.013,-5.43,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:04.357,moving_enemy,EnemyTank,0,115.59370788981259,,118.71,True,23,0.0,1.6472,-0.0004,1.6472,-0.0004,-0.0001,0.0005,iterative_p_vt_half_at2,0.24,0.1289,0.2,2.1373,1.096,2.5973,4.2766,8.97,9.22,0.25,0.2337,R,0.055,-2.52,0.011,-0.0133,-0.0133,0.0,Q,0.013,-5.72,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:04.920,moving_enemy,EnemyTank,0,116.23635007086392,,120.6,True,24,0.0,1.6833,-0.0004,1.6833,0.0503,-0.0001,0.0503,iterative_p_vt_half_at2,0.96,0.1495,0.8,2.1763,1.096,3.3563,5.9329,8.99,9.39,0.4,0.235,R,0.055,-3.06,-0.959,-0.0181,-0.0181,0.0,Q,0.018,-6.54,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:05.515,moving_enemy,EnemyTank,0,116.87707251453958,,120.06,True,25,0.0,1.6724,-0.0004,1.6724,0.0233,-0.0001,0.0233,iterative_p_vt_half_at2,0.1552,0.1294,0.1,2.1664,1.096,2.5416,4.3258,9.14,9.36,0.22,0.2349,R,0.055,-2.54,0.863,-0.0117,-0.0117,0.0,Q,0.012,-6.31,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:06.071,moving_enemy,EnemyTank,0,118.17489883834979,,121.48,True,27,0.0,1.6847,-0.0004,1.6847,0.0414,-0.0,0.0414,iterative_p_vt_half_at2,0.1512,0.126,0.0,2.1927,1.096,2.5638,4.4552,9.43,9.46,0.02,0.2352,STOP,0.0,-2.5,0.067,-0.0131,-0.0131,0.0,Q,0.013,-6.91,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:06.646,moving_enemy,EnemyTank,0,118.82910212446632,,122.07,True,28,0.0,1.6719,-0.0004,1.6719,0.0141,-0.0,0.0141,iterative_p_vt_half_at2,0.1498,0.1248,0.0,2.2037,1.096,2.5735,4.3492,9.45,9.51,0.07,0.2353,STOP,0.0,-2.47,0.057,-0.013,-0.013,0.0,Q,0.013,-7.15,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:52:07.216,moving_enemy,EnemyTank,0,119.48227649111573,,122.61,True,29,0.0,1.6474,-0.0004,1.6474,-0.0212,0.0,0.0212,iterative_p_vt_half_at2,0.1476,0.123,0.0,2.2136,1.096,2.5812,4.1818,9.45,9.54,0.1,0.2354,STOP,0.0,-2.42,0.097,-0.0126,-0.0126,0.0,Q,0.013,-7.37,0.0,0.0,False,STOP,0.0,True,True,True,True
2026-06-24T15:52:07.763,moving_enemy,EnemyTank,0,120.14659214485074,,123.54,True,30,0.0,1.6862,-0.0004,1.6862,0.0387,-0.0,0.0387,iterative_p_vt_half_at2,0.15,0.125,0.0,2.2309,1.096,2.601,4.5167,9.45,9.62,0.17,0.2356,STOP,0.0,-2.51,-0.171,-0.0136,-0.0136,0.0,Q,0.014,-7.75,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:08.328,moving_enemy,EnemyTank,0,120.79364525344238,,124.07,True,31,0.0,1.6647,-0.0003,1.6647,0.0002,0.0001,0.0002,iterative_p_vt_half_at2,0.1465,0.1221,0.05,2.2407,1.096,2.6072,4.3407,9.45,9.66,0.21,0.2358,R,0.055,-2.43,0.141,-0.0126,-0.0126,0.0,Q,0.013,-7.95,0.0,0.0,False,STOP,0.0,True,True,False,False
2026-06-24T15:52:08.912,moving_enemy,EnemyTank,0,121.4435418343538,,124.79,True,32,0.0,1.6715,-0.0005,1.6715,0.0096,-0.0002,0.0096,iterative_p_vt_half_at2,0.1457,0.1214,0.0,2.2541,1.096,2.6198,4.4119,9.54,9.71,0.17,0.2359,STOP,0.0,-2.43,-0.003,-0.0129,0.0146,-0.0275,E,0.015,-8.23,-0.0321,-1.196,True,A,0.032,True,True,True,False
2026-06-24T15:52:09.452,moving_enemy,EnemyTank,0,122.09353534395797,,125.48,True,33,0.0,1.6753,-0.0005,1.6753,0.0125,-0.0001,0.0125,iterative_p_vt_half_at2,0.1456,0.1214,0.0,2.267,1.096,2.6326,4.4537,9.6,9.76,0.16,0.2361,STOP,0.0,-2.44,-0.006,-0.0129,0.0144,-0.0273,E,0.014,-8.17,-0.0319,-1.187,True,A,0.032,True,True,True,True
2026-06-24T15:52:09.999,moving_enemy,EnemyTank,0,122.74032938349534,,125.98,True,34,0.0,1.6471,-0.0004,1.6471,-0.0281,-0.0,0.0281,iterative_p_vt_half_at2,0.1374,0.1145,0.0,2.2761,1.096,2.6335,4.2405,9.6,9.8,0.2,0.2362,STOP,0.0,-2.26,0.316,-0.0114,-0.0114,0.0,Q,0.011,-7.7,0.0,0.0,False,STOP,0.0,True,True,True,False
2026-06-24T15:52:10.574,moving_enemy,EnemyTank,0,123.42179345237072,,127.74,True,35,0.0,1.6832,-0.0004,1.6832,0.0291,-0.0,0.0291,iterative_p_vt_half_at2,0.72,0.1232,0.6,2.3091,1.096,3.2491,5.6224,9.6,9.95,0.35,0.2366,R,0.055,-2.54,-0.487,-0.0144,-0.0144,0.0,Q,0.014,-7.92,0.0,0.0,False,STOP,0.0,False,True,False,False
2026-06-24T15:52:11.148,moving_enemy,EnemyTank,0,124.09680778551686,,128.06,True,36,0.0,1.6687,-0.0004,1.6687,0.0026,0.0,0.0026,iterative_p_vt_half_at2,0.54,0.1161,0.45,2.315,1.096,3.075,5.1434,9.66,9.97,0.31,0.2367,R,0.055,-2.4,0.251,-0.0122,0.0146,-0.0268,E,0.015,-8.04,-0.0313,-1.168,True,A,0.031,False,True,False,False
2026-06-24T15:52:11.720,moving_enemy,EnemyTank,0,124.7751139060885,,128.27,True,37,0.0,1.6759,-0.0003,1.6759,0.0118,0.0001,0.0118,iterative_p_vt_half_at2,0.1319,0.1099,0.0,2.3187,1.096,2.6707,4.5178,9.8,9.98,0.17,0.2367,STOP,0.0,-2.21,0.328,-0.0111,-0.0111,0.0,Q,0.011,-7.96,0.0,0.0,False,STOP,0.0,True,True,False,False
